,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.4245,0.17930000000000001,0.5595,0.3237,0.6251,0.8181,0.09090000000000001,0.7759,0.6227,0.26470000000000005,0.26670000000000005
1,0.6549,0.32110000000000005,0.7529,0.7325,0.3875,0.8583000000000001,0.10550000000000001,0.6177,0.08330000000000001,0.5681,0.0421
2,0.4309,0.8829,0.1087,0.014100000000000001,0.019700000000000002,0.9705,0.14650000000000002,0.9859,0.6061000000000001,0.9395,0.7149000000000001
3,0.9011,0.1155,0.7799,0.7847000000000001,0.2015,0.2783,0.3005,0.0887,0.44410000000000005,0.3049,0.8337
4,0.17010000000000003,0.9897,0.19290000000000002,0.1855,0.8963000000000001,0.5265,0.6679,0.5521,0.35710000000000003,0.3491,0.2861
5,0.20450000000000002,0.6363000000000001,0.7631,0.3711,0.0335,0.5325,0.5267000000000001,0.9881000000000001,0.9035000000000001,0.2717,0.9173
6,0.2123,0.9449000000000001,0.5693,0.42410000000000003,0.6751,0.5709,0.6971,0.31110000000000004,0.37670000000000003,0.2723,0.9009
7,0.2541,0.0151,0.10010000000000001,0.5007,0.1301,0.6311,0.5857,0.40950000000000003,0.4497,0.20290000000000002,0.5675
8,0.9621000000000001,0.46090000000000003,0.6683,0.1265,0.1395,0.5649000000000001,0.3751,0.9415,0.6195,0.3249,0.9969
9,0.3577,0.1061,0.044700000000000004,0.3811,0.2091,0.0183,0.8675,0.4257,0.8657,0.5391,0.2741
10,0.7691,0.27390000000000003,0.018500000000000003,0.9391,0.9083000000000001,0.7505000000000001,0.6681,0.3771,0.7883,0.5591,0.5381
11,0.15550000000000003,0.4605,0.0567,0.5527,0.18570000000000003,0.6911,0.9871000000000001,0.24970000000000003,0.43770000000000003,0.3955,0.5851000000000001
12,0.2579,0.0627,0.6931,0.6085,0.5597000000000001,0.24470000000000003,0.40890000000000004,0.6667000000000001,0.9797,0.0223,0.0985
13,0.5455,0.2845,0.0235,0.9219,0.9821000000000001,0.3683,0.7215,0.045899999999999996,0.3775,0.9663,0.1177
14,0.3559,0.6369,0.8049000000000001,0.21190000000000003,0.1931,0.4233,0.2189,0.5051,0.8245,0.6865,0.8951
15,0.7013,0.7255,0.9449000000000001,0.1801,0.2999,0.1281,0.9911000000000001,0.8191,0.48450000000000004,0.9025000000000001,0.0063
16,0.0903,0.3093,0.4225,0.1121,0.1921,0.45990000000000003,0.8079000000000001,0.1927,0.1261,0.8063,0.8721000000000001
17,0.1447,0.8873,0.7665000000000001,0.09870000000000001,0.030100000000000002,0.2543,0.5141,0.3053,0.5981000000000001,0.7519,0.9389000000000001
18,0.015700000000000002,0.8875000000000001,0.3401,0.2519,0.9237000000000001,0.8415,0.39970000000000006,0.6283000000000001,0.3731,0.6033000000000001,0.4247
19,0.6949000000000001,0.3785,0.7243,0.05210000000000001,0.1155,0.5755,0.9959,0.9937,0.9937,0.5327000000000001,0.6395000000000001
20,0.9497,0.2995,0.6533,0.9641000000000001,0.6295000000000001,0.1119,0.2153,0.7857000000000001,0.19890000000000002,0.8747,0.7309
21,0.19730000000000003,0.13890000000000002,0.5499,0.04050000000000001,0.0747,0.0631,0.6237,0.2673,0.24270000000000003,0.2503,0.3899
22,0.4277,0.15450000000000003,0.7333000000000001,0.9235,0.8581000000000001,0.1373,0.4303,0.04290000000000001,0.2451,0.1031,0.9309000000000001
23,0.7355,0.8117000000000001,0.9495,0.49150000000000005,0.4605,0.8401000000000001,0.0051,0.5909,0.3279,0.14690000000000003,0.7207
24,0.5971,0.2757,0.9107000000000001,0.6773,0.9521000000000001,0.6005,0.9109,0.3017,0.1345,0.24970000000000003,0.0303
25,0.3885,0.8293,0.06670000000000001,0.22870000000000001,0.5211,0.2309,0.21850000000000003,0.9927,0.7545000000000001,0.8631,0.6975
26,0.1067,0.9759,0.6595,0.1553,0.1597,0.8455,0.6323000000000001,0.7319,0.14329999999999998,0.8425,0.8675
27,0.9919,0.5009,0.0051,0.8039000000000001,0.2193,0.3517,0.7641,0.3029,0.9315,0.0761,0.1945
28,0.48750000000000004,0.2263,0.7275,0.9669000000000001,0.8943000000000001,0.39670000000000005,0.6637000000000001,0.4165,0.24070000000000003,0.9051,0.0795
29,0.2363,0.5885,0.2141,0.6279,0.8357,0.0439,0.5727,0.4429,0.39670000000000005,0.5159,0.5175000000000001
30,0.2077,0.5895,0.8599,0.22310000000000002,0.08430000000000001,0.40890000000000004,0.0205,0.7609,0.3711,0.2279,0.7569
31,0.5579000000000001,0.18309999999999998,0.7137,0.13130000000000003,0.9381,0.48150000000000004,0.7331000000000001,0.6289,0.8075,0.0585,0.7627
32,0.25370000000000004,0.2887,0.8105,0.5359,0.4447,0.38070000000000004,0.8705,0.0597,0.5975,0.3205,0.9571000000000001
33,0.7241000000000001,0.7539,0.5731,0.9939,0.5095000000000001,0.5041,0.32010000000000005,0.4245,0.011300000000000001,0.9847,0.6601
34,0.2335,0.8057000000000001,0.5401,0.5779000000000001,0.9819,0.5335000000000001,0.3269,0.9679,0.4383,0.9275,0.2733
35,0.5003,0.3335,0.5023,0.8381000000000001,0.09910000000000001,0.3317,0.09570000000000001,0.8019000000000001,0.6845,0.8645,0.41890000000000005
36,0.1493,0.6181000000000001,0.6797,0.7783,0.9667,0.9239,0.29410000000000003,0.18230000000000002,0.8653000000000001,0.6909000000000001,0.42710000000000004
37,0.4927,0.1457,0.39570000000000005,0.8135,0.8297000000000001,0.42890000000000006,0.5609000000000001,0.8553000000000001,0.6971,0.3173,0.3749
38,0.1779,0.27990000000000004,0.4937,0.9211,0.048100000000000004,0.0815,0.2555,0.7575000000000001,0.6383000000000001,0.9189,0.0167
39,0.2737,0.9459000000000001,0.5605,0.5975,0.9071,0.4607,0.5965,0.28350000000000003,0.5781000000000001,0.6303000000000001,0.4469
40,0.6915,0.4225,0.7393000000000001,0.7289,0.3637,0.5205,0.24010000000000004,0.6913,0.6507000000000001,0.8679,0.2149
41,0.1165,0.1653,0.9643,0.7855000000000001,0.8353,0.11710000000000001,0.8753000000000001,0.7151000000000001,0.9135,0.8561000000000001,0.4207
42,0.2193,0.2721,0.6399,0.28590000000000004,0.7381,0.4635,0.4879,0.0975,0.46890000000000004,0.8669,0.7043
43,0.7829,0.4223,0.0855,0.5637000000000001,0.9241,0.3523,0.5623,0.3543,0.0171,0.7303000000000001,0.7871
44,0.20929999999999999,0.5633,0.0887,0.33330000000000004,0.5105000000000001,0.6531,0.40190000000000003,0.3239,0.4943,0.1491,0.7503000000000001
45,0.3713,0.32630000000000003,0.05210000000000001,0.9673,0.2393,0.2375,0.6073000000000001,0.9561000000000001,0.2199,0.9523,0.9695
46,0.9543,0.7875000000000001,0.18470000000000003,0.7565000000000001,0.2811,0.3391,0.1235,0.24430000000000002,0.7259,0.4409,0.4993
47,0.7879,0.7373000000000001,0.6009,0.7075,0.14690000000000003,0.8211,0.6883,0.4173,0.49550000000000005,0.6109,0.4313
48,0.3963,0.8045,0.9091,0.5317000000000001,0.1427,0.4195,0.44910000000000005,0.3249,0.1839,0.1607,0.7553000000000001
49,0.9789000000000001,0.7141000000000001,0.4547,0.46290000000000003,0.06390000000000001,0.2885,0.6345000000000001,0.7537,0.3451,0.9001,0.6735
50,0.6371,0.8425,0.6925,0.0983,0.7611,0.8917,0.34630000000000005,0.3047,0.5405,0.6745,0.8565
