,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.8195000000000001,0.9755,0.8185,0.0235,0.1995,0.2725,0.6065,0.9095,0.6065,0.7005000000000001,0.6815
1,0.0175,0.1985,0.8225,0.8875,0.5255000000000001,0.7635000000000001,0.7035,0.3955,0.3825,0.5265,0.4545
2,0.7025000000000001,0.8945000000000001,0.6355,0.2885,0.28250000000000003,0.1665,0.6765000000000001,0.1315,0.2985,0.2535,0.7184999999999999
3,0.2275,0.4885,0.1345,0.8594999999999999,0.5565,0.9624999999999999,0.7925,0.0795,0.28150000000000003,0.5555000000000001,0.9485000000000001
4,0.6445000000000001,0.28250000000000003,0.34850000000000003,0.7364999999999999,0.2925,0.6635,0.0985,0.1925,0.9804999999999999,0.9085000000000001,0.2295
5,0.40950000000000003,0.8965000000000001,0.20850000000000002,0.0335,0.1935,0.3325,0.6345000000000001,0.6665000000000001,0.8885000000000001,0.2945,0.5315000000000001
6,0.3175,0.5515000000000001,0.8825000000000001,0.6365000000000001,0.8485,0.2445,0.6445000000000001,0.5235000000000001,0.7815000000000001,0.8925000000000001,0.0035
7,0.8135000000000001,0.6275,0.3235,0.8554999999999999,0.6875,0.1695,0.3045,0.1125,0.0415,0.3335,0.1555
8,0.2025,0.9325000000000001,0.6995,0.2405,0.8915,0.0345,0.6214999999999999,0.9815,0.5825,0.34450000000000003,0.6025
9,0.0345,0.47750000000000004,0.8765000000000001,0.1805,0.8765000000000001,0.1305,0.07150000000000001,0.1975,0.8255000000000001,0.9804999999999999,0.4645
10,0.28450000000000003,0.0945,0.1205,0.2475,0.0295,0.6415,0.8025,0.3085,0.47250000000000003,0.2565,0.9545000000000001
11,0.8175000000000001,0.8545,0.8725,0.2215,0.0485,0.7695000000000001,0.1635,0.6635,0.5085,0.1705,0.1145
12,0.9095,0.7384999999999999,0.0805,0.3015,0.5415000000000001,0.6365000000000001,0.0495,0.9535,0.2125,0.1455,0.1945
13,0.5195000000000001,0.4905,0.3145,0.07250000000000001,0.1685,0.9495,0.6605000000000001,0.1465,0.3935,0.1165,0.3785
14,0.3435,0.8275000000000001,0.4835,0.8995,0.7555000000000001,0.4015,0.4605,0.1225,0.9385000000000001,0.7865,0.5885
15,0.7545,0.1065,0.3835,0.5675000000000001,0.5545,0.47750000000000004,0.9664999999999999,0.4895,0.4365,0.4625,0.3665
16,0.4495,0.3225,0.8305,0.8514999999999999,0.6214999999999999,0.8095000000000001,0.7135,0.2465,0.9485000000000001,0.8135000000000001,0.8925000000000001
17,0.47250000000000003,0.41150000000000003,0.1115,0.9875,0.2295,0.0615,0.3755,0.8145,0.7395,0.4205,0.8935
18,0.3185,0.3015,0.3175,0.11750000000000001,0.2195,0.0745,0.2255,0.5894999999999999,0.0595,0.9355,0.0155
19,0.3155,0.8775,0.8734999999999999,0.0615,0.7645,0.28750000000000003,0.6685000000000001,0.0015,0.5974999999999999,0.1695,0.6205
20,0.3095,0.3235,0.7464999999999999,0.4285,0.2605,0.1615,0.2245,0.6345000000000001,0.5535000000000001,0.3185,0.3355
21,0.2295,0.8215000000000001,0.6745000000000001,0.6405000000000001,0.9225000000000001,0.6255,0.47950000000000004,0.17350000000000002,0.3005,0.035500000000000004,0.0795
22,0.8885000000000001,0.0595,0.4805,0.2255,0.8665,0.6695,0.0125,0.7484999999999999,0.1585,0.8015000000000001,0.6985000000000001
23,0.5305,0.2335,0.0605,0.6705000000000001,0.6965000000000001,0.3645,0.14250000000000002,0.8705,0.1355,0.1925,0.6955
