,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.32275,0.67425,0.91025,0.07075000000000001,0.48475,0.31625000000000003,0.01875,0.14675,0.78425,0.10175000000000001,0.53975
1,0.41175000000000006,0.49575,0.35824999999999996,0.04775,0.29074999999999995,0.7887500000000001,0.88075,0.15125,0.58475,0.72175,0.03675
2,0.32825000000000004,0.63025,0.28525,0.47375,0.47675,0.37475,0.27125,0.21325,0.46375,0.32825000000000004,0.7867500000000001
3,0.94275,0.72475,0.36875,0.12375,0.88775,0.10975,0.9437500000000001,0.55925,0.89825,0.70225,0.5707500000000001
4,0.71875,0.96375,0.10575,0.01225,0.83175,0.5687500000000001,0.06625,0.28425,0.91525,0.60675,0.23025
5,0.02225,0.09475,0.47775,0.53125,0.14375000000000002,0.7262500000000001,0.60425,0.21425,0.56775,0.74075,0.21775
6,0.41925,0.45175,0.35224999999999995,0.08275,0.24575,0.94125,0.44675,0.24975,0.18975,0.24875,0.90925
7,0.78825,0.7662500000000001,0.57425,0.72575,0.91875,0.33325000000000005,0.13675,0.71575,0.24675,0.95475,0.00625
8,0.92925,0.63175,0.42225,0.27525,0.86375,0.92125,0.37075,0.32625000000000004,0.8402499999999999,0.28525,0.05575
9,0.03875,0.36524999999999996,0.5747500000000001,0.14025,0.38075000000000003,0.6737500000000001,0.53125,0.31825000000000003,0.11125,0.58725,0.64725
10,0.82575,0.26575000000000004,0.74725,0.10275000000000001,0.67275,0.11725000000000001,0.19375,0.49624999999999997,0.94475,0.96825,0.8932500000000001
11,0.7602500000000001,0.44125000000000003,0.08475,0.69525,0.65575,0.62175,0.41425,0.79125,0.31074999999999997,0.56775,0.94925
12,0.8732500000000001,0.84325,0.18475,0.7052499999999999,0.13125,0.14375000000000002,0.51925,0.31475,0.64725,0.67725,0.5197499999999999
13,0.22375,0.87575,0.7052499999999999,0.46675,0.69075,0.72475,0.54575,0.01525,0.36975,0.10725,0.73725
14,0.08525,0.82975,0.64725,0.9722500000000001,0.9722500000000001,0.06925,0.38375000000000004,0.06575,0.45575,0.59575,0.89725
15,0.62825,0.09875,0.50175,0.76875,0.17925,0.05325,0.32825000000000004,0.07075000000000001,0.68475,0.26925,0.80175
16,0.98725,0.9377500000000001,0.60175,0.74325,0.06575,0.6252500000000001,0.9802500000000001,0.11175,0.54625,0.33875,0.6072500000000001
17,0.10275000000000001,0.09675,0.45225000000000004,0.70025,0.92425,0.39525,0.37925,0.45275,0.18575,0.04175,0.31225
18,0.21275,0.44825000000000004,0.55775,0.01375,0.48624999999999996,0.70075,0.45925000000000005,0.15075,0.15075,0.55225,0.90025
19,0.17625,0.04975,0.77025,0.76825,0.10075,0.44625000000000004,0.76875,0.15625,0.02475,0.87475,0.07875
20,0.39875000000000005,0.46775,0.65375,0.90125,0.04825,0.08025,0.08375,0.81375,0.61225,0.60275,0.55325
21,0.9652499999999999,0.79375,0.48575,0.5902499999999999,0.36675,0.18525,0.81575,0.64625,0.13325,0.91075,0.25925
22,0.5277499999999999,0.79125,0.16125,0.65825,0.64025,0.47725000000000006,0.36275,0.8247500000000001,0.9437500000000001,0.34725000000000006,0.52425
23,0.82125,0.16775,0.88475,0.28825,0.67825,0.16775,0.58175,0.8732500000000001,0.39425,0.59125,0.62225
24,0.15375,0.73725,0.61175,0.95925,0.49875,0.07025,0.9317500000000001,0.40575000000000006,0.21475,0.34875,0.08025
25,0.61625,0.66625,0.22725,0.21525,0.72975,0.9982500000000001,0.68625,0.9537500000000001,0.65225,0.48124999999999996,0.60275
26,0.9297500000000001,0.76325,0.8552500000000001,0.88375,0.5327500000000001,0.87425,0.29325,0.81725,0.92625,0.12325,0.25175000000000003
27,0.19225,0.46075,0.21175,0.08675000000000001,0.41825,0.6487499999999999,0.68025,0.76925,0.86175,0.30174999999999996,0.47275
28,0.14675,0.24725,0.19725,0.40775000000000006,0.33525000000000005,0.80975,0.92075,0.40275000000000005,0.96225,0.49475,0.31475
29,0.9337500000000001,0.47275,0.7777499999999999,0.43775,0.5547500000000001,0.79525,0.94275,0.19475,0.98675,0.02425,0.12175
30,0.90175,0.16625,0.92025,0.15275,0.20975,0.7202500000000001,0.21575,0.6877500000000001,0.22325,0.6292500000000001,0.99375
