"tick","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series"
"0","100.0","100.0","100.0","100.0","100.0","100.0"
"1","99.36747621084116","100.43541104956087","99.996692268419","100.66226844978898","99.97595643817871","100.83923425235828"
"2","98.77081086994113","100.51017400974153","100.12499610306574","100.15963611755174","99.4674080821341","100.74257525410762"
"3","99.2324716889505","100.715788525986","100.54876254186743","100.65062222638664","99.26053063474319","100.72654971469007"
"4","99.04854091672892","100.34197359270142","100.08276096503175","100.90999632858598","99.41346980337487","100.92129605163278"
"5","98.23038802571054","100.20150485482803","100.30055426861577","100.16798466879256","99.68661553053298","101.280149885227"
"6","98.29908355275755","99.69611411942851","100.84504952563508","100.0078376871998","99.82095513403465","101.60207677459866"
"7","97.62616445246887","99.59800862281465","100.35819975176953","99.50206533564106","99.5037803100402","101.88309852100313"
"8","98.2540159160124","99.69138779629411","99.99315001197087","100.28747326051483","98.83413776967788","101.83569929858312"
"9","97.84381860374197","99.25024584216759","99.62501999557665","100.00853031936634","98.51826177819248","102.50649436717521"
"10","97.98347646937651","99.25705722779067","99.31562647647404","100.25740148400429","97.91643099294225","102.7618046821259"
"11","98.72113882140877","98.70579739921331","99.0181901726813","99.48118683063976","97.73360272195671","102.46418876707241"
"12","98.12813954789691","98.4720496020932","99.27525569622168","99.4823125322537","97.3154002474688","102.43298622786733"
"13","98.16535906600667","98.86330854063762","99.46273708493055","99.11087507928329","97.8155725492459","102.4109094710646"
"14","99.40768830271094","98.50017791646795","100.09000891726075","98.50028882806497","97.679176611001","102.52132239852034"
"15","98.83420708934472","98.24424775226238","100.19414888484663","98.2752715618132","97.59635536587201","102.71363809091176"
"16","98.93867936406387","98.11028215494562","100.85897044802033","98.73069671269006","97.44926982604562","103.17292576034897"
"17","99.85423596217073","97.92363700154353","100.53996081398705","99.16941984089667","97.37705432892027","103.89875061970352"
"18","99.2612742259825","97.55718976542252","100.53769466032726","99.9861356170431","97.15032217872664","103.6131703108897"
"19","99.0820831748521","97.3787780437525","101.23598043219357","99.71641914584801","97.2827042062949","102.78329130006199"
"20","99.13490918430108","96.33595501154402","101.7379406574708","99.3459601097899","98.11550840425852","103.28100297943818"
"21","100.12093709794075","96.17362831650371","101.9764627281825","100.29011628394606","97.90085769424762","103.57183599902478"
"22","99.42597906383516","96.0433020885444","102.16878159553146","100.63483231198612","97.89709106596962","103.55006996166371"
"23","99.40965716194826","96.17899051309527","102.82443578350981","100.4810529832494","97.46116008090995","103.45349969500516"
"24","98.89590893079138","96.89658317679954","102.72159109278539","100.58593983451973","97.78634815315283","104.12312263406764"
"25","99.44082751353915","97.1514504730317","103.23683771586387","100.91148474076897","97.04506429797556","103.43960963540111"
"26","98.94294342812185","96.6493423314931","103.50005251856996","100.88888355561713","98.01738222122584","103.68698137608581"
"27","99.11499784246693","97.21163816011581","103.55645595990497","101.0181914717531","97.85217107115209","103.19505994240563"
"28","99.91987694470187","96.54476725348499","103.51798538000124","101.03685767863705","98.78976175385104","102.83899452851975"
"29","99.66414657056622","96.14380500332686","104.14293475100403","101.26865169499436","98.29680246509385","102.92316546100632"
"30","100.04537102173629","95.6801759334655","104.13250388687402","101.54895511935506","98.66307728721848","102.9200303672983"
