"tick","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series"
"0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","159.28530226180277","-25.672808578441632","31.87989235068457","-46.778571696914355","24.141768660916924","-106.68233512552689"
"2","31.82453478496251","-29.061201574239945","-1.7069420748815958","41.60831333414609","43.30815307645342","12.306653158938616"
"3","-6.340367809406416","-47.26445708195112","-28.0229241986424","-5.647484170552161","49.98108592617035","5.6658527276031805"
"4","38.39141159898577","13.354825040200922","27.55696388605739","-18.261668461394436","-10.789989810956655","-9.740584458500564"
"5","65.1963145033286","10.317580482142148","0.44919318302962097","12.16584102824119","-4.3089821614513255","-46.183485001984934"
"6","-7.802786089383517","47.309938242114015","-7.969945165694199","-3.1629244463159836","5.34305258681303","-3.948053425861872"
"7","60.231158545441545","-3.8050001337812773","30.3069569877283","20.499111471006813","0.5510892801116256","-30.832256422531046"
"8","-7.757912829040208","-18.44927325141674","88.7492371092316","-15.18473039250459","10.65783435927446","13.82413923679188"
"9","12.332094675696666","8.374231751660318","99.15338402672886","0.47139146858251024","-0.1729621594938635","-48.30208029870164"
"10","0.7543833947358536","-13.779916469580087","104.47491732725653","-5.320081340661417","24.351178246370054","2.2365374748782756"
"11","-59.64548319044012","14.818548547371336","11.917456294311393","9.366658143349355","-3.2450262752570183","13.232558905175125"
"12","28.613349171274606","-0.8729464943316998","-17.42106156418629","-3.415735320568217","38.61110087363497","19.482450873280783"
"13","-13.024683560943288","-4.279361280375895","-13.294414882215051","12.95455578533766","-11.67518383054994","3.09946097274522"
"14","-129.32009090706373","10.441613253243474","-33.68954147101789","41.48817630081801","41.12447577060206","-6.880537741263481"
"15","22.208828583794457","5.807840054600547","1.3934740183543681","1.4087900619302047","32.4179093665301","-8.433238342249581"
"16","10.18595443106878","0.2976652560646471","-22.138928790135708","-14.175290547341405","121.14984740610046","-21.217088286996898"
"17","-35.71555677348283","0.5512575594261193","47.6850782857295","-14.447846843507591","-5.309311139442144","-48.28839257914527"
"18","63.752159394278706","20.058721345309948","-7.555267824734244","-95.45399871588106","16.138815624477786","18.81536881276719"
"19","6.27282180186333","24.405124226334465","-74.1935697688163","4.806012531249095","45.77398397637796","39.86718468968789"
"20","-16.4940426922049","167.93754899878758","-13.94512458313244","-43.33647414942503","-24.740468964746128","-15.992001137860683"
"21","-19.994924220526485","2.8588901254541526","-2.405585937087551","-168.61977666742544","21.182177836202754","-27.658028117856475"
"22","61.90491568257431","23.335909432553365","-10.626731684611741","-47.72642081407977","14.334969580165037","0.36161531201463504"
"23","-1.7142839428567527","-23.269265260588412","-64.32246605637707","12.213752240059932","128.27595655791254","24.644074569943797"
"24","32.295051713194326","-35.638399864848935","31.228351347571333","20.967300746902893","-21.927513589310877","-41.29905845547577"
"25","-20.70775541334109","-38.24307001510036","-78.55161142938371","-7.3603822359606","134.20754029752993","29.55476614692961"
"26","28.011248343012085","53.35040273347218","-24.78976461563775","-14.328652706511122","-52.2708534950433","-7.19857721387379"
