"tick","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series"
"0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0.0","0.0","0.0","0.0","0.0","0.0"
"2","-0.47520009587201545","-0.009596875827379161","0.02045156218359108","0.11756211295373518","-0.06138628382259336","0.0515590382213734"
"3","-0.03406047641323379","-0.06586741092569584","0.08438298061617894","0.10486948777770165","-0.13115562200131206","0.05912114427844438"
"4","-0.20398443221222096","0.12477534019652131","0.07937340290520561","0.09084027649068414","-0.04135661858310287","-0.0272584271970857"
"5","-1.1168830313045448","0.18703364289428287","0.11172332032333802","0.19872658658070108","0.10428607324802205","-0.2039049690684861"
"6","-1.0178387837462592","0.38495997254289244","0.19382281378802482","0.21226987247114468","0.17302229874935082","-0.4367126745985631"
"7","-1.9617908870198966","0.4001742335232856","0.13981598906922707","0.2630405514222066","0.0022631628836297236","-0.6454864729507993"
"8","-0.8919772995445725","0.38391639481446715","0.04400285324736822","0.2647001853557595","-0.3601010994847744","-0.6029660030694468"
"9","-1.5750125444398941","0.5014154296438413","-0.21597504093390285","0.2852891219109267","-0.5478641251655204","-1.1583510125778889"
"10","-1.3338515168842073","0.49988640417624686","-0.5878595785440838","0.2675063789397519","-0.9050839466337135","-1.4313953729896463"
"11","-0.057274689645352934","0.661615237524671","-1.1007449597348586","0.34361734300490054","-1.0358630455804545","-1.116434979580986"
"12","-0.9066531958603928","0.7128732461843312","-0.6421552458104162","0.343559683751746","-1.3282225442755697","-1.0854784640930235"
"13","-0.8480171950178437","0.625367246495943","-0.32403014346099646","0.3689286396395429","-0.8819980702009893","-1.0657263232912348"
"14","1.0282559757454193","0.7143521168978871","0.6986509981972676","0.3710819471512231","-0.995720310651867","-1.1628019992278977"
"15","0.5329482101033219","0.763705980944488","0.8508948683711804","0.3251977181509046","-1.0818037167240628","-1.3385032304070907"
"16","0.6347804981953423","0.7856498053384857","1.8274401128835016","0.42127339223260596","-1.2585236862757374","-1.7774787131319756"
"17","1.5738303132397033","0.8159448541970978","1.3941648693760802","0.4827304984672411","-1.3890334649201426","-2.5482031191689143"
"18","1.0715429492393247","0.8744141943549366","1.3905466967697115","0.5381385563706074","-1.7927709156726876","-2.176005733911058"
"19","0.8626343074904522","0.884987536076798","2.47906083967729","0.648567889250868","-1.5463584145550666","-1.1724951645503636"
"20","0.9258779842336877","0.8195379765483901","3.07532422638502","0.7913418419086391","0.19440572904415312","-1.6751288262882083"
"21","2.025039729824817","0.6730463075103426","3.342026288148731","0.22288450047397274","-0.2277138761959101","-1.9920929686978033"
"22","1.3198224990986802","0.5535705069412704","3.5547533098207844","-0.27529174809159124","-0.23552003530342083","-1.965361241276349"
"23","1.2982076181849727","0.6937941335310218","4.2451457467054405","-0.016356458590448243","-1.170211688203362","-1.8469341012153158"
"24","0.6222611155371088","1.3518820910963003","4.169928199812928","-0.1865607580248682","-0.2643979150563834","-2.585602478262831"
"25","1.4272098014636794","1.5401997952453983","4.627215762854577","-0.6807071624580953","-2.247977000789053","-1.69046960833739"
"26","0.7432903489034086","1.265210243652406","4.7574423253835105","-0.6455689323496672","1.0062811561870888","-1.977874107196591"
"27","1.0037305279974553","1.7231563286804608","4.778357010433338","-0.8558689492971954","0.49651335679337777","-1.388638183751142"
"28","2.2045775433079355","1.2921120560879504","4.772690894378917","-0.88534070395671","3.465878228545458","-0.9868036496684034"
"29","1.881570782181677","0.8966673924276748","4.794383881751791","-1.2924358020169864","2.0670610331951296","-1.0774153491052116"
"30","2.4106263972733983","0.418828251393102","4.799721901268913","-1.9004963042263268","3.2259961906258208","-1.074132301565315"
"31","2.7661739747662857","1.9977443723555708","4.863610659528021","1.3068121887833828","2.807596360302708","-1.0425547387878544"
"32","2.8920380470590232","2.534757898900696","4.868367464004333","0.6784482049046366","2.1031201735675005","-1.2956589928459143"
"33","3.723462650929511","2.0683152712605044","4.795742790568803","0.2064764923476659","1.9358383701772386","-1.835767500953127"
"34","4.088707076508222","1.2134010602749268","4.703017439994896","2.3071271092929257","1.4371084678179602","-1.5187502596129259"
"35","4.043504872188884","2.364114641568285","4.746721367766845","2.602551083905824","1.861707261728367","-1.4435651422620484"
"36","3.9864703984049323","2.472332939562619","4.931824744297463","2.5383442526791145","2.5354387776895053","-0.9185339765349251"
"37","3.9074056805516277","1.519354353756868","5.011767925094332","1.4947347557134314","2.1577582769776673","-0.5699335495412705"
"38","3.624683492719597","1.5295267050856554","5.210210843239583","2.8833082884287466","3.8177780582230945","-0.7658573894436452"
"39","3.9689967269492024","2.747822003629368","5.362233221120542","1.9468817981205282","3.452183252834412","-0.5194293509486264"
"40","3.6361826397143613","2.513791772694821","5.400865957138839","0.8417641923190629","4.5539198364554325","-0.9959449599499449"
"41","3.4841760698099957","3.198122696886574","5.405879626194668","2.5386565795987783","4.4805863476183205","-0.9164727080332012"
