,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.6695,0.1005,0.8714999999999999,0.10250000000000001,0.3025,0.2205,0.6505000000000001,0.1765,0.7444999999999999,0.5175000000000001,0.0395
1,0.1305,0.9405000000000001,0.8755,0.14350000000000002,0.35150000000000003,0.5315000000000001,0.8145,0.47750000000000004,0.2135,0.0335,0.5415000000000001
2,0.6965000000000001,0.7444999999999999,0.0175,0.0485,0.2015,0.4255,0.5794999999999999,0.8975,0.2655,0.1795,0.9784999999999999
3,0.3745,0.6695,0.8275000000000001,0.47850000000000004,0.3135,0.6045,0.8295000000000001,0.2095,0.6305000000000001,0.2995,0.9775
4,0.8565,0.5415000000000001,0.3075,0.9535,0.8585,0.5605,0.9105000000000001,0.0505,0.2915,0.9325000000000001,0.9375
5,0.6935,0.7635000000000001,0.1055,0.7235,0.3255,0.8825000000000001,0.8454999999999999,0.23450000000000001,0.8895,0.4945,0.9165000000000001
6,0.2965,0.8885000000000001,0.28350000000000003,0.5485,0.1075,0.6535,0.0015,0.9105000000000001,0.6785000000000001,0.5125,0.7215
7,0.8705,0.7484999999999999,0.8265,0.2585,0.8634999999999999,0.9005000000000001,0.6635,0.3845,0.1065,0.7745,0.2925
8,0.1115,0.0555,0.9255,0.8945000000000001,0.8115000000000001,0.4315,0.4275,0.1005,0.5755000000000001,0.6234999999999999,0.6005
9,0.2585,0.3535,0.0425,0.0415,0.7625,0.7144999999999999,0.3785,0.47450000000000003,0.6134999999999999,0.1875,0.1495
10,0.036500000000000005,0.9575,0.0845,0.7444999999999999,0.7785,0.8895,0.2735,0.0755,0.9215,0.5845,0.8795
11,0.7235,0.8725,0.5005,0.8634999999999999,0.2885,0.6375,0.8035000000000001,0.4525,0.14350000000000002,0.5085,0.17450000000000002
12,0.3335,0.0155,0.7785,0.7905,0.47450000000000003,0.5954999999999999,0.3145,0.3135,0.7915000000000001,0.9205000000000001,0.9065000000000001
13,0.6375,0.8305,0.20650000000000002,0.3245,0.5255000000000001,0.0575,0.6605000000000001,0.3025,0.7795000000000001,0.7464999999999999,0.4855
14,0.0575,0.2635,0.1295,0.4895,0.2725,0.6475,0.6315,0.8305,0.0425,0.5725,0.0755
15,0.5974999999999999,0.7775000000000001,0.6695,0.3545,0.7444999999999999,0.5874999999999999,0.10350000000000001,0.0015,0.1505,0.9675,0.0545
16,0.6855,0.7155,0.9085000000000001,0.4235,0.7915000000000001,0.2775,0.6495,0.6645000000000001,0.34850000000000003,0.3595,0.1675
17,0.4225,0.8315000000000001,0.14450000000000002,0.5865,0.9165000000000001,0.28750000000000003,0.2695,0.0585,0.9775,0.3885,0.1105
18,0.7945,0.8895,0.6895,0.0905,0.3395,0.41350000000000003,0.2125,0.3875,0.7835000000000001,0.8565,0.2265
19,0.1395,0.4375,0.1815,0.4475,0.0735,0.3535,0.3165,0.6395,0.8015000000000001,0.3635,0.0465
20,0.0555,0.0665,0.4225,0.3835,0.8785000000000001,0.5974999999999999,0.7304999999999999,0.8175000000000001,0.8494999999999999,0.14150000000000001,0.4625
21,0.3905,0.1355,0.6575,0.8815,0.4905,0.40750000000000003,0.6405000000000001,0.8534999999999999,0.2595,0.5405,0.1935
22,0.17350000000000002,0.3875,0.7955000000000001,0.9884999999999999,0.4375,0.7464999999999999,0.5665,0.1635,0.4895,0.34550000000000003,0.8525
23,0.4875,0.6125,0.6025,0.6265000000000001,0.7184999999999999,0.6455,0.0425,0.7785,0.6735,0.8605,0.5994999999999999
24,0.8005,0.7184999999999999,0.3125,0.6905000000000001,0.3235,0.1545,0.6114999999999999,0.5045,0.4055,0.1265,0.6665000000000001
25,0.7635000000000001,0.7685,0.4395,0.8755,0.6125,0.2615,0.1635,0.3375,0.1935,0.5685,0.5615000000000001
26,0.5455000000000001,0.7825,0.5715000000000001,0.8105,0.6154999999999999,0.1905,0.8785000000000001,0.17350000000000002,0.5675000000000001,0.5535000000000001,0.8685
27,0.7144999999999999,0.7645,0.23450000000000001,0.9565000000000001,0.8015000000000001,0.0025,0.14350000000000002,0.7095,0.5385,0.3745,0.8095000000000001
28,0.3575,0.9305000000000001,0.0445,0.7475,0.7775000000000001,0.1345,0.9675,0.3605,0.1685,0.7895000000000001,0.3105
29,0.6094999999999999,0.2215,0.2445,0.3635,0.2625,0.0475,0.9455,0.7184999999999999,0.7495,0.3395,0.6575
30,0.4825,0.3805,0.0005,0.5345,0.8025,0.3045,0.6655,0.4495,0.7905,0.0595,0.0735
31,0.8895,0.3225,0.9855,0.3135,0.0055,0.7555000000000001,0.5785,0.7595000000000001,0.2465,0.9875,0.6885000000000001
32,0.7495,0.5635000000000001,0.7855000000000001,0.0985,0.34950000000000003,0.3855,0.8205,0.8634999999999999,0.0925,0.4255,0.4435
33,0.10350000000000001,0.8605,0.9904999999999999,0.9935,0.1595,0.010499999999999999,0.5405,0.9255,0.6915,0.41350000000000003,0.6475
34,0.3585,0.8734999999999999,0.1495,0.8825000000000001,0.9525000000000001,0.34550000000000003,0.1975,0.1965,0.4815,0.7915000000000001,0.9485000000000001
35,0.9185000000000001,0.5305,0.5695000000000001,0.3785,0.6485000000000001,0.8315000000000001,0.6385000000000001,0.9425000000000001,0.1775,0.8165,0.2655
36,0.0445,0.7015,0.0045000000000000005,0.3205,0.5195000000000001,0.23650000000000002,0.1575,0.8025,0.9145000000000001,0.3015,0.7335
37,0.9005000000000001,0.3705,0.6715,0.4685,0.9065000000000001,0.2225,0.5595000000000001,0.40750000000000003,0.47950000000000004,0.5785,0.4935
38,0.8145,0.1975,0.3705,0.3685,0.4255,0.3595,0.4325,0.7155,0.9735,0.4835,0.4425
39,0.5325,0.3525,0.3775,0.7855000000000001,0.3125,0.9944999999999999,0.1015,0.2675,0.4325,0.0815,0.7905
40,0.6685000000000001,0.8565,0.0225,0.5675000000000001,0.3275,0.3435,0.3305,0.4885,0.7084999999999999,0.8745,0.9695
41,0.6565000000000001,0.1475,0.2645,0.2535,0.3315,0.7915000000000001,0.6214999999999999,0.1365,0.1365,0.4615,0.1405
42,0.6705000000000001,0.5605,0.4375,0.4495,0.4585,0.6214999999999999,0.3355,0.3825,0.7955000000000001,0.0405,0.8925000000000001
43,0.6455,0.6865000000000001,0.3235,0.5185,0.23650000000000002,0.4395,0.5325,0.3565,0.9525000000000001,0.1385,0.07150000000000001
44,0.009500000000000001,0.41150000000000003,0.9615,0.11750000000000001,0.6385000000000001,0.1165,0.9875,0.8875,0.5175000000000001,0.6265000000000001,0.9655
45,0.17450000000000002,0.7215,0.9884999999999999,0.6194999999999999,0.1945,0.0675,0.9135,0.20550000000000002,0.4385,0.3615,0.34650000000000003
46,0.6555,0.6205,0.2305,0.9755,0.7495,0.4185,0.8865000000000001,0.10350000000000001,0.3945,0.3235,0.9095
47,0.3665,0.41050000000000003,0.9975,0.1085,0.6635,0.052500000000000005,0.4955,0.1535,0.7435,0.7715000000000001,0.7064999999999999
48,0.3075,0.3375,0.08650000000000001,0.1335,0.4405,0.6745000000000001,0.1525,0.5235000000000001,0.3425,0.8245,0.1815
49,0.23450000000000001,0.8025,0.8434999999999999,0.6765000000000001,0.8855,0.8374999999999999,0.8825000000000001,0.7645,0.1115,0.4235,0.9715
50,0.2305,0.7785,0.0115,0.8585,0.7895000000000001,0.0505,0.2675,0.1395,0.7324999999999999,0.6625000000000001,0.1805
51,0.9955,0.2935,0.17350000000000002,0.1615,0.20750000000000002,0.6355,0.6805000000000001,0.6585000000000001,0.5834999999999999,0.4295,0.2675
52,0.3675,0.7375,0.34550000000000003,0.0195,0.4265,0.8065,0.2195,0.3295,0.5015000000000001,0.9245000000000001,0.3195
53,0.9445000000000001,0.5225,0.7355,0.3535,0.6465000000000001,0.4985,0.7845,0.5715000000000001,0.0835,0.4275,0.3715
54,0.2325,0.0975,0.5525,0.5645,0.009500000000000001,0.4565,0.8414999999999999,0.5595000000000001,0.4445,0.5675000000000001,0.0055
55,0.6925000000000001,0.4995,0.7905,0.34950000000000003,0.3615,0.2985,0.28250000000000003,0.0735,0.7945,0.8755,0.9455
56,0.1295,0.8394999999999999,0.8334999999999999,0.3865,0.7985,0.7044999999999999,0.6785000000000001,0.9365000000000001,0.4195,0.8785000000000001,0.4185
57,0.4385,0.5175000000000001,0.6065,0.4385,0.7384999999999999,0.9235,0.8875,0.6065,0.3535,0.5625,0.8325
58,0.4165,0.7284999999999999,0.3655,0.8414999999999999,0.7525,0.1305,0.9545000000000001,0.1775,0.5894999999999999,0.4395,0.8975
59,0.0875,0.2715,0.6245,0.5215000000000001,0.4205,0.8235000000000001,0.8505,0.8055000000000001,0.41550000000000004,0.9904999999999999,0.9855
60,0.4505,0.0485,0.2495,0.0655,0.4515,0.7735000000000001,0.0985,0.9615,0.025500000000000002,0.6165,0.0345
61,0.3395,0.2275,0.8705,0.3935,0.5805,0.3965,0.4215,0.4645,0.9724999999999999,0.1105,0.5055000000000001
62,0.8605,0.47050000000000003,0.6185,0.036500000000000005,0.010499999999999999,0.5834999999999999,0.5035000000000001,0.3275,0.8514999999999999,0.0505,0.14150000000000001
63,0.5905,0.4385,0.9115,0.7915000000000001,0.5085,0.8915,0.5735000000000001,0.9955,0.1535,0.8855,0.2225
64,0.0535,0.8295000000000001,0.6315,0.4225,0.3795,0.6014999999999999,0.3325,0.8365,0.6955,0.0245,0.1525
65,0.0815,0.3545,0.6345000000000001,0.2985,0.9724999999999999,0.1935,0.9704999999999999,0.7845,0.8065,0.5135000000000001,0.6625000000000001
66,0.3995,0.6515,0.6005,0.47350000000000003,0.5265,0.7765,0.4655,0.3395,0.8845000000000001,0.0455,0.8135000000000001
67,0.7424999999999999,0.5575000000000001,0.5265,0.3385,0.4275,0.0555,0.1545,0.10250000000000001,0.3725,0.7084999999999999,0.7375
68,0.41550000000000004,0.2335,0.5545,0.10450000000000001,0.0805,0.07050000000000001,0.5645,0.9944999999999999,0.0775,0.5774999999999999,0.47750000000000004
69,0.3355,0.8594999999999999,0.7655000000000001,0.6485000000000001,0.28550000000000003,0.3275,0.3605,0.7685,0.5814999999999999,0.6675,0.2095
70,0.1495,0.9485000000000001,0.6975,0.3265,0.5425,0.7635000000000001,0.5095000000000001,0.5225,0.6565000000000001,0.6285000000000001,0.7324999999999999
71,0.4665,0.4575,0.5685,0.7435,0.0195,0.7215,0.8305,0.4965,0.1665,0.1935,0.5865
72,0.47450000000000003,0.5405,0.4435,0.8685,0.1845,0.8434999999999999,0.23750000000000002,0.7915000000000001,0.4205,0.6405000000000001,0.8055000000000001
73,0.3225,0.7084999999999999,0.4645,0.5035000000000001,0.8945000000000001,0.7625,0.1325,0.8245,0.6535,0.5385,0.8634999999999999
74,0.3815,0.3995,0.3005,0.8995,0.0385,0.9824999999999999,0.5135000000000001,0.8345,0.3335,0.9465000000000001,0.8845000000000001
75,0.8614999999999999,0.1765,0.5145,0.3825,0.2295,0.1615,0.4975,0.5705,0.9025000000000001,0.8414999999999999,0.7715000000000001
76,0.6125,0.5745,0.6985000000000001,0.4425,0.8654999999999999,0.0245,0.8055000000000001,0.28350000000000003,0.3405,0.6054999999999999,0.4345
77,0.1995,0.1375,0.7585,0.7555000000000001,0.4665,0.1335,0.8554999999999999,0.5305,0.3545,0.2115,0.2935
78,0.3795,0.8005,0.026500000000000003,0.20850000000000002,0.5105,0.8734999999999999,0.9045000000000001,0.6865000000000001,0.5375000000000001,0.3065,0.7765
79,0.6815,0.7885,0.5395000000000001,0.7455,0.9365000000000001,0.2275,0.9355,0.9835,0.41450000000000004,0.8685,0.5175000000000001
80,0.4835,0.6665000000000001,0.2775,0.1535,0.0575,0.5095000000000001,0.2575,0.0415,0.0195,0.8295000000000001,0.051500000000000004
81,0.3125,0.3785,0.4965,0.2155,0.9075,0.5495000000000001,0.6285000000000001,0.2505,0.4545,0.7495,0.2735
82,0.9844999999999999,0.7315,0.5675000000000001,0.0595,0.8545,0.0905,0.7945,0.6975,0.3795,0.0875,0.3145
83,0.7785,0.9864999999999999,0.0565,0.5305,0.3815,0.6194999999999999,0.1755,0.20850000000000002,0.0585,0.5575000000000001,0.4225
84,0.2025,0.2225,0.9835,0.6074999999999999,0.8245,0.8995,0.0735,0.23750000000000002,0.7155,0.8195000000000001,0.5105
85,0.1135,0.2295,0.6665000000000001,0.8745,0.7675000000000001,0.7164999999999999,0.0285,0.9904999999999999,0.10250000000000001,0.8925000000000001,0.8815
86,0.2565,0.6495,0.2885,0.1915,0.2555,0.5665,0.46950000000000003,0.6225,0.4305,0.2745,0.2615
87,0.013500000000000002,0.1015,0.8465,0.6835,0.5525,0.4505,0.5215000000000001,0.47650000000000003,0.8005,0.8725,0.9405000000000001
88,0.6475,0.2205,0.40750000000000003,0.006500000000000001,0.23550000000000001,0.6525000000000001,0.1965,0.3705,0.0505,0.1545,0.5655000000000001
89,0.5745,0.8445,0.8514999999999999,0.07250000000000001,0.7395,0.17250000000000001,0.0405,0.3215,0.5145,0.7635000000000001,0.3685
90,0.0305,0.2315,0.8795,0.6605000000000001,0.5635000000000001,0.4385,0.5045,0.34750000000000003,0.8075000000000001,0.6465000000000001,0.3135
91,0.2615,0.9315,0.8145,0.3175,0.9245000000000001,0.7945,0.0195,0.0465,0.2005,0.6355,0.9815
92,0.5525,0.018500000000000003,0.1675,0.7755000000000001,0.3345,0.5445,0.1065,0.9875,0.8414999999999999,0.9255,0.5245
93,0.1675,0.28750000000000003,0.1245,0.9175,0.6094999999999999,0.3915,0.5225,0.9505000000000001,0.9315,0.1075,0.0445
94,0.1105,0.1905,0.6855,0.3875,0.2185,0.0335,0.1925,0.4835,0.8805000000000001,0.5415000000000001,0.0485
95,0.7695000000000001,0.5455000000000001,0.9095,0.010499999999999999,0.0625,0.0115,0.8315000000000001,0.6495,0.7645,0.28450000000000003,0.7665
96,0.1055,0.23650000000000002,0.5235000000000001,0.4505,0.9895,0.2295,0.8945000000000001,0.1305,0.7284999999999999,0.8634999999999999,0.4645
97,0.9575,0.4905,0.0275,0.4205,0.3855,0.6225,0.7055,0.2655,0.2765,0.28550000000000003,0.9935
98,0.28450000000000003,0.8805000000000001,0.0685,0.1505,0.47350000000000003,0.9045000000000001,0.4425,0.5645,0.6925000000000001,0.7184999999999999,0.0655
99,0.5075000000000001,0.3235,0.035500000000000004,0.3395,0.6335,0.0945,0.0675,0.1555,0.1015,0.9035,0.7795000000000001
100,0.3775,0.47250000000000003,0.1565,0.9575,0.6234999999999999,0.3825,0.8845000000000001,0.9305000000000001,0.6665000000000001,0.0905,0.7705
101,0.7484999999999999,0.5155000000000001,0.2095,0.0565,0.1085,0.4205,0.5295000000000001,0.5575000000000001,0.9624999999999999,0.1855,0.4275
102,0.7415,0.6425000000000001,0.7845,0.3925,0.5475000000000001,0.3735,0.0415,0.9485000000000001,0.7424999999999999,0.5015000000000001,0.5555000000000001
103,0.23750000000000002,0.9795,0.0855,0.9975,0.3215,0.6845000000000001,0.7745,0.1245,0.6074999999999999,0.8155000000000001,0.5585
104,0.2255,0.14450000000000002,0.7084999999999999,0.4255,0.4185,0.5725,0.9005000000000001,0.5725,0.7745,0.1985,0.8905000000000001
105,0.6735,0.0835,0.3015,0.1845,0.5954999999999999,0.9335,0.9655,0.2695,0.1585,0.3585,0.1085
