,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.9855,0.5779000000000001,0.6475000000000001,0.44430000000000003,0.11630000000000001,0.1247,0.1917,0.5539000000000001,0.28790000000000004,0.7193,0.1553
1,0.28290000000000004,0.6073000000000001,0.17310000000000003,0.4031,0.40950000000000003,0.6189,0.5487,0.5475,0.4103,0.5709,0.1107
2,0.2305,0.0033,0.6767000000000001,0.021500000000000002,0.3567,0.7299,0.1129,0.9781000000000001,0.9235,0.8477,0.15550000000000003
3,0.3499,0.9925,0.3795,0.1947,0.6679,0.2279,0.0411,0.6917,0.6997,0.0133,0.39570000000000005
4,0.0659,0.4111,0.3687,0.4225,0.0543,0.8897,0.6227,0.1871,0.2395,0.1079,0.7615000000000001
5,0.4641,0.3461,0.7373000000000001,0.7815000000000001,0.30110000000000003,0.6427,0.1411,0.39170000000000005,0.4253,0.6765,0.2329
6,0.5497000000000001,0.5509000000000001,0.14950000000000002,0.42010000000000003,0.6709,0.4373,0.6223000000000001,0.9623,0.9801000000000001,0.23470000000000002,0.25770000000000004
7,0.5619000000000001,0.7271000000000001,0.7165,0.9683,0.3899,0.29590000000000005,0.4035,0.9261,0.1809,0.20090000000000002,0.8061
8,0.5209,0.7963,0.7771,0.7989,0.9673,0.45030000000000003,0.5263,0.5009,0.9443,0.7161000000000001,0.7905
9,0.2103,0.48950000000000005,0.4297,0.3773,0.3105,0.2777,0.2625,0.7119,0.2705,0.9751000000000001,0.5937
10,0.1377,0.3399,0.21190000000000003,0.7633000000000001,0.0971,0.6673,0.0911,0.7889,0.9689000000000001,0.8983000000000001,0.18230000000000002
11,0.05650000000000001,0.46730000000000005,0.45210000000000006,0.7017,0.39070000000000005,0.49850000000000005,0.4797,0.5775,0.8031,0.3307,0.6661
12,0.8577,0.8247,0.9421,0.8095,0.9795,0.6349,0.3335,0.8151,0.8929,0.8373,0.2151
13,0.4227,0.1649,0.8053,0.9283,0.7167,0.6155,0.2227,0.2855,0.1759,0.2173,0.6705000000000001
