,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.4665,0.5365,0.3435,0.0965,0.7905,0.9065000000000001,0.9535,0.1515,0.7455,0.0375,0.2965
1,0.1335,0.9305000000000001,0.6105,0.6935,0.9495,0.3185,0.7355,0.6455,0.9485000000000001,0.2615,0.8394999999999999
2,0.3845,0.1275,0.1465,0.1955,0.8785000000000001,0.4915,0.4995,0.7815000000000001,0.23550000000000001,0.5125,0.7375
3,0.0405,0.3005,0.6875,0.6595,0.9295,0.9385000000000001,0.2495,0.2235,0.7585,0.6995,0.2715
4,0.6125,0.1115,0.9695,0.6545000000000001,0.5345,0.5994999999999999,0.4805,0.9365000000000001,0.026500000000000003,0.8985000000000001,0.46950000000000003
5,0.8075000000000001,0.3655,0.5945,0.1945,0.5545,0.2285,0.6605000000000001,0.11850000000000001,0.2155,0.8494999999999999,0.6785000000000001
6,0.46950000000000003,0.6635,0.2555,0.8935,0.2445,0.8665,0.3115,0.0955,0.1335,0.8835,0.9575
7,0.4025,0.07150000000000001,0.1915,0.4645,0.4955,0.5905,0.0595,0.8975,0.9375,0.3875,0.1895
8,0.1245,0.3965,0.9775,0.6375,0.7075,0.3735,0.4315,0.0015,0.4465,0.4875,0.6565000000000001
9,0.8885000000000001,0.2415,0.8895,0.8885000000000001,0.7575000000000001,0.2795,0.5945,0.1915,0.8955,0.4175,0.8835
10,0.9435,0.9975,0.8605,0.9585000000000001,0.6065,0.7275,0.0875,0.40950000000000003,0.7515000000000001,0.6105,0.3015
11,0.1845,0.6695,0.9195,0.9924999999999999,0.5375000000000001,0.0325,0.0045000000000000005,0.5345,0.2505,0.2225,0.7284999999999999
12,0.47050000000000003,0.1405,0.6485000000000001,0.9065000000000001,0.6955,0.34550000000000003,0.7635000000000001,0.8235000000000001,0.9475,0.0885,0.6415
13,0.40850000000000003,0.6425000000000001,0.1135,0.8925000000000001,0.1215,0.0915,0.5345,0.4255,0.5445,0.1315,0.3335
14,0.8474999999999999,0.14450000000000002,0.9225000000000001,0.0805,0.8115000000000001,0.7464999999999999,0.8215000000000001,0.8694999999999999,0.8975,0.8185,0.3965
15,0.7444999999999999,0.2095,0.4615,0.6025,0.4265,0.0415,0.3315,0.47350000000000003,0.8325,0.2295,0.8045
16,0.8225,0.8035000000000001,0.6014999999999999,0.1285,0.9195,0.6214999999999999,0.0465,0.2615,0.47650000000000003,0.6895,0.7795000000000001
17,0.2775,0.4615,0.3045,0.2485,0.7124999999999999,0.4585,0.4405,0.6335,0.3695,0.6395,0.0015
18,0.17350000000000002,0.2745,0.2995,0.23750000000000002,0.1135,0.8634999999999999,0.7404999999999999,0.8354999999999999,0.2885,0.47150000000000003,0.0545
19,0.5475000000000001,0.6085,0.8545,0.7184999999999999,0.1785,0.5395000000000001,0.8975,0.9445000000000001,0.1995,0.2655,0.4425
20,0.1145,0.10350000000000001,0.1765,0.7925,0.8505,0.9944999999999999,0.1885,0.5745,0.8915,0.5265,0.0675
21,0.1995,0.6725000000000001,0.6054999999999999,0.2095,0.5285,0.7715000000000001,0.9715,0.5954999999999999,0.4625,0.0925,0.9165000000000001
22,0.3615,0.6205,0.2675,0.4205,0.0415,0.1205,0.4815,0.2645,0.8665,0.2785,0.0055
