,nTrends,nFunds,liq,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.2755,0.8614999999999999,0.4505,0.2515,0.7795000000000001,0.7895000000000001,0.8815,0.5925,0.2255,0.1085
1,0.8265,0.9975,0.8055000000000001,0.5985,0.7855000000000001,0.6975,0.3125,0.1355,0.1965,0.3035
2,0.1255,0.2425,0.7725,0.0565,0.3685,0.3965,0.8025,0.9755,0.10350000000000001,0.9575
3,0.5535000000000001,0.4585,0.20550000000000002,0.4935,0.5375000000000001,0.7055,0.1495,0.6565000000000001,0.8005,0.0655
4,0.40650000000000003,0.3665,0.2805,0.2685,0.3285,0.7424999999999999,0.6735,0.7005000000000001,0.6495,0.5035000000000001
5,0.0295,0.5305,0.8025,0.0835,0.7815000000000001,0.9385000000000001,0.1455,0.11850000000000001,0.5485,0.2425
6,0.7575000000000001,0.8285,0.2905,0.9515,0.2705,0.1465,0.1575,0.4965,0.7685,0.6005
7,0.4445,0.3165,0.5525,0.41050000000000003,0.0235,0.46950000000000003,0.0995,0.1675,0.0795,0.8505
8,0.6185,0.5445,0.0455,0.5994999999999999,0.9884999999999999,0.4535,0.10350000000000001,0.3315,0.0775,0.5635000000000001
9,0.10450000000000001,0.4505,0.8985000000000001,0.9964999999999999,0.7135,0.9844999999999999,0.5845,0.9804999999999999,0.6305000000000001,0.9904999999999999
10,0.5165,0.4285,0.6085,0.5675000000000001,0.47450000000000003,0.6125,0.6094999999999999,0.3375,0.40950000000000003,0.3525
11,0.3285,0.9125000000000001,0.5295000000000001,0.9975,0.9824999999999999,0.0975,0.9505000000000001,0.11750000000000001,0.006500000000000001,0.0635
12,0.3995,0.9864999999999999,0.7515000000000001,0.3895,0.6505000000000001,0.6435,0.7224999999999999,0.1685,0.8875,0.9775
13,0.7685,0.0025,0.1395,0.47450000000000003,0.4465,0.7705,0.6945000000000001,0.9125000000000001,0.8095000000000001,0.2715
14,0.2505,0.4985,0.3525,0.0965,0.2965,0.5035000000000001,0.3045,0.5285,0.23850000000000002,0.9684999999999999
15,0.4875,0.9175,0.9175,0.47350000000000003,0.3015,0.6635,0.4405,0.1275,0.5535000000000001,0.28550000000000003
16,0.5145,0.3155,0.4245,0.3145,0.6375,0.9895,0.7355,0.3015,0.0565,0.1875
17,0.6405000000000001,0.46950000000000003,0.7505,0.2425,0.0735,0.5665,0.0205,0.8225,0.5525,0.4165
18,0.2585,0.7035,0.0475,0.5155000000000001,0.7355,0.9984999999999999,0.6395,0.8955,0.1895,0.0485
19,0.3875,0.1395,0.6325000000000001,0.5655000000000001,0.9305000000000001,0.3775,0.6745000000000001,0.1055,0.6265000000000001,0.8875
20,0.1785,0.8354999999999999,0.3295,0.5774999999999999,0.8115000000000001,0.7825,0.4625,0.34850000000000003,0.4035,0.035500000000000004
21,0.8035000000000001,0.0745,0.9775,0.9835,0.8195000000000001,0.9604999999999999,0.8614999999999999,0.1695,0.4885,0.0695
22,0.2325,0.3235,0.8865000000000001,0.8915,0.0875,0.1875,0.006500000000000001,0.1385,0.5405,0.5735000000000001
23,0.7545,0.9135,0.1675,0.3805,0.7335,0.3875,0.47550000000000003,0.9445000000000001,0.4455,0.6705000000000001
24,0.6045,0.1075,0.9695,0.7995000000000001,0.2445,0.6625000000000001,0.5985,0.7525,0.5445,0.9055
25,0.6925000000000001,0.4185,0.6645000000000001,0.3535,0.4355,0.3635,0.9015,0.1495,0.7395,0.3215
26,0.6865000000000001,0.4455,0.7124999999999999,0.4465,0.1825,0.8345,0.7855000000000001,0.5055000000000001,0.5774999999999999,0.0905
27,0.4825,0.8815,0.8205,0.5785,0.9525000000000001,0.3365,0.8925000000000001,0.8825000000000001,0.1675,0.7925
28,0.4535,0.3675,0.9915,0.2205,0.6234999999999999,0.2775,0.5425,0.0475,0.3065,0.2485
29,0.7515000000000001,0.6665000000000001,0.2105,0.2225,0.0975,0.6765000000000001,0.5974999999999999,0.6025,0.0455,0.7795000000000001
30,0.9225000000000001,0.23450000000000001,0.9615,0.1345,0.0385,0.8025,0.4635,0.9875,0.0845,0.5005
31,0.5575000000000001,0.8985000000000001,0.3765,0.7855000000000001,0.9935,0.6045,0.5854999999999999,0.9505000000000001,0.4205,0.07150000000000001
32,0.2305,0.2005,0.8425,0.3605,0.11750000000000001,0.3645,0.6205,0.7344999999999999,0.2185,0.2725
33,0.3725,0.010499999999999999,0.3335,0.3745,0.7025000000000001,0.5085,0.8414999999999999,0.3785,0.5375000000000001,0.5655000000000001
34,0.8295000000000001,0.6405000000000001,0.3345,0.7555000000000001,0.41350000000000003,0.1055,0.2415,0.3645,0.9255,0.5665
35,0.9165000000000001,0.5965,0.5954999999999999,0.5285,0.026500000000000003,0.3905,0.2435,0.6605000000000001,0.3405,0.8514999999999999
36,0.0745,0.2285,0.1375,0.3365,0.2735,0.4305,0.7055,0.052500000000000005,0.0615,0.7725
