,nTrends,nFunds,liq,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.6615,0.9225000000000001,0.9305000000000001,0.2095,0.4635,0.8295000000000001,0.7735000000000001,0.9145000000000001,0.8115000000000001,0.3325
1,0.1065,0.2395,0.0545,0.1225,0.0935,0.6485000000000001,0.4045,0.7395,0.23650000000000002,0.8465
2,0.1385,0.6085,0.0655,0.3525,0.8095000000000001,0.8305,0.1655,0.17250000000000001,0.6635,0.1655
3,0.0625,0.7224999999999999,0.2245,0.2195,0.0945,0.0175,0.9435,0.0735,0.2705,0.20350000000000001
4,0.4365,0.8285,0.3215,0.6365000000000001,0.8554999999999999,0.3545,0.5435000000000001,0.7865,0.7815000000000001,0.036500000000000005
5,0.8494999999999999,0.0375,0.2735,0.9395,0.7295,0.7885,0.6795,0.5345,0.7795000000000001,0.7104999999999999
6,0.2435,0.6645000000000001,0.9045000000000001,0.8374999999999999,0.9615,0.035500000000000004,0.4475,0.5834999999999999,0.5814999999999999,0.8594999999999999
7,0.5345,0.0985,0.6485000000000001,0.2955,0.9935,0.6615,0.5035000000000001,0.7665,0.4575,0.2325
8,0.8554999999999999,0.3055,0.5705,0.5765,0.3705,0.8255000000000001,0.47250000000000003,0.7375,0.6034999999999999,0.4245
9,0.8755,0.8845000000000001,0.7725,0.3355,0.8594999999999999,0.34450000000000003,0.0435,0.1905,0.0375,0.3845
10,0.7715000000000001,0.0615,0.7855000000000001,0.8025,0.3965,0.6385000000000001,0.5185,0.3295,0.0475,0.9505000000000001
11,0.5535000000000001,0.9664999999999999,0.0085,0.1115,0.8434999999999999,0.9535,0.7555000000000001,0.6505000000000001,0.6535,0.2995
12,0.4845,0.5535000000000001,0.9635,0.2975,0.4265,0.2405,0.6295,0.5265,0.6325000000000001,0.4525
13,0.4865,0.28250000000000003,0.34750000000000003,0.5405,0.8785000000000001,0.47950000000000004,0.3035,0.4465,0.6565000000000001,0.3555
14,0.1465,0.8465,0.3325,0.6125,0.14350000000000002,0.6785000000000001,0.8665,0.2545,0.9445000000000001,0.5245
15,0.0855,0.8334999999999999,0.1995,0.8255000000000001,0.5295000000000001,0.5265,0.4965,0.1095,0.3065,0.4665
16,0.2125,0.8965000000000001,0.2955,0.2655,0.7725,0.1975,0.8105,0.9664999999999999,0.1635,0.8115000000000001
17,0.3555,0.3975,0.0815,0.3595,0.4665,0.0815,0.2725,0.8445,0.3895,0.14150000000000001
18,0.6305000000000001,0.9165000000000001,0.1595,0.9735,0.10350000000000001,0.1565,0.6835,0.8085,0.9505000000000001,0.8965000000000001
19,0.3745,0.4255,0.9995,0.6355,0.0955,0.7264999999999999,0.3105,0.006500000000000001,0.7025000000000001,0.4645
20,0.47950000000000004,0.47150000000000003,0.8225,0.8525,0.1225,0.5745,0.2565,0.2225,0.014499999999999999,0.6685000000000001
21,0.8825000000000001,0.8665,0.9365000000000001,0.9085000000000001,0.5325,0.3635,0.2315,0.0395,0.4395,0.7475
22,0.8845000000000001,0.0115,0.7464999999999999,0.0475,0.6555,0.4225,0.7275,0.7755000000000001,0.9975,0.1335
23,0.0505,0.5805,0.5515000000000001,0.9345000000000001,0.9975,0.7735000000000001,0.5675000000000001,0.1615,0.0015,0.0775
24,0.2605,0.8705,0.0825,0.0225,0.6194999999999999,0.1765,0.4295,0.4835,0.6365000000000001,0.3695
25,0.3565,0.3305,0.1815,0.0015,0.4305,0.0275,0.9955,0.7855000000000001,0.9345000000000001,0.1345
26,0.10450000000000001,0.5745,0.9855,0.0745,0.8225,0.8714999999999999,0.4485,0.1275,0.5695000000000001,0.2545
27,0.0075,0.9285000000000001,0.9495,0.9125000000000001,0.5755000000000001,0.7455,0.2665,0.5195000000000001,0.3035,0.5934999999999999
28,0.6775,0.8494999999999999,0.6234999999999999,0.5605,0.013500000000000002,0.5535000000000001,0.0075,0.0975,0.6925000000000001,0.1775
29,0.3095,0.5894999999999999,0.5035000000000001,0.0445,0.6595,0.9265000000000001,0.7244999999999999,0.4935,0.2445,0.6315
30,0.1905,0.3105,0.2145,0.7104999999999999,0.6625000000000001,0.9635,0.9025000000000001,0.2245,0.5455000000000001,0.1575
31,0.9895,0.8425,0.5155000000000001,0.1345,0.0115,0.8405,0.1945,0.6845000000000001,0.47950000000000004,0.8414999999999999
32,0.6755,0.8654999999999999,0.3025,0.20550000000000002,0.20650000000000002,0.3415,0.9345000000000001,0.0295,0.5185,0.6515
33,0.8895,0.6214999999999999,0.1205,0.5035000000000001,0.1465,0.9884999999999999,0.6805000000000001,0.6435,0.2995,0.9624999999999999
34,0.1105,0.7955000000000001,0.0305,0.2235,0.3325,0.2465,0.9984999999999999,0.5055000000000001,0.1865,0.8685
35,0.7625,0.23750000000000002,0.8445,0.6555,0.2975,0.9624999999999999,0.3425,0.2685,0.3785,0.5265
36,0.7075,0.1935,0.2395,0.4635,0.4405,0.8145,0.4935,0.9345000000000001,0.4415,0.17350000000000002
37,0.35050000000000003,0.1535,0.9695,0.2275,0.0915,0.3775,0.14350000000000002,0.1375,0.7115,0.8125
38,0.9475,0.3405,0.4905,0.2445,0.1345,0.0035,0.9245000000000001,0.1635,0.2765,0.6915
39,0.4015,0.6174999999999999,0.2545,0.0615,0.1485,0.6365000000000001,0.1965,0.9195,0.6445000000000001,0.7464999999999999
40,0.4985,0.4555,0.9744999999999999,0.2785,0.4005,0.2635,0.0045000000000000005,0.7255,0.8605,0.6945000000000001
41,0.41550000000000004,0.8945000000000001,0.8835,0.018500000000000003,0.34750000000000003,0.8135000000000001,0.3235,0.6154999999999999,0.6275,0.1965
42,0.2705,0.34450000000000003,0.0125,0.8165,0.4495,0.3795,0.6935,0.1875,0.6685000000000001,0.11850000000000001
43,0.4525,0.9315,0.1255,0.2325,0.7925,0.4025,0.9085000000000001,0.0465,0.9535,0.8905000000000001
44,0.6995,0.20350000000000001,0.3775,0.1475,0.0645,0.4265,0.3125,0.1715,0.5305,0.4855
45,0.3575,0.4405,0.4545,0.2905,0.8514999999999999,0.7605,0.7655000000000001,0.6675,0.6355,0.8345
46,0.9185000000000001,0.3865,0.3135,0.9844999999999999,0.1575,0.5195000000000001,0.1805,0.3965,0.8614999999999999,0.6435
47,0.5235000000000001,0.9035,0.9065000000000001,0.4375,0.9465000000000001,0.4625,0.0405,0.2915,0.0415,0.28650000000000003
48,0.1965,0.5225,0.3205,0.8565,0.8175000000000001,0.14350000000000002,0.8005,0.0165,0.5605,0.8505
49,0.5705,0.0395,0.0475,0.7144999999999999,0.6385000000000001,0.0165,0.5655000000000001,0.8125,0.3685,0.5575000000000001
50,0.7825,0.0385,0.6134999999999999,0.41250000000000003,0.1395,0.5155000000000001,0.6315,0.1085,0.6054999999999999,0.41050000000000003
51,0.6955,0.5365,0.1315,0.7095,0.8654999999999999,0.8105,0.5625,0.2525,0.1595,0.2105
52,0.6845000000000001,0.025500000000000002,0.8594999999999999,0.6425000000000001,0.8625,0.9944999999999999,0.7484999999999999,0.2015,0.1665,0.2195
53,0.17450000000000002,0.3365,0.3865,0.7025000000000001,0.1595,0.1125,0.7905,0.2905,0.3075,0.9075
54,0.0675,0.4305,0.6735,0.8474999999999999,0.0345,0.2485,0.5974999999999999,0.4245,0.7164999999999999,0.4565
55,0.1245,0.9884999999999999,0.3605,0.1255,0.5635000000000001,0.6925000000000001,0.3215,0.6655,0.8445,0.2475
56,0.2945,0.8325,0.2645,0.8434999999999999,0.7745,0.4215,0.8374999999999999,0.7424999999999999,0.3795,0.6755
57,0.3315,0.9804999999999999,0.5435000000000001,0.2575,0.5365,0.35050000000000003,0.3735,0.3325,0.0795,0.7115
58,0.1125,0.9655,0.6245,0.2335,0.1855,0.9844999999999999,0.5994999999999999,0.9935,0.0635,0.6265000000000001
59,0.07150000000000001,0.7115,0.1395,0.8175000000000001,0.6965000000000001,0.0445,0.2465,0.1155,0.7404999999999999,0.3835
60,0.9465000000000001,0.5305,0.5055000000000001,0.4595,0.7015,0.3925,0.3635,0.5585,0.4455,0.5405
61,0.2745,0.6415,0.0075,0.23550000000000001,0.3785,0.2335,0.8485,0.2095,0.6255,0.6465000000000001
62,0.6555,0.5435000000000001,0.9025000000000001,0.6515,0.9624999999999999,0.2705,0.7215,0.0965,0.2405,0.5335000000000001
63,0.17250000000000001,0.7995000000000001,0.8514999999999999,0.3375,0.47950000000000004,0.3885,0.9325000000000001,0.5205,0.41150000000000003,0.4045
64,0.7635000000000001,0.2285,0.6145,0.6114999999999999,0.006500000000000001,0.4405,0.6705000000000001,0.1165,0.7775000000000001,0.3915
65,0.9565000000000001,0.7925,0.5235000000000001,0.5375000000000001,0.7905,0.23650000000000002,0.7835000000000001,0.3895,0.9735,0.7335
66,0.9355,0.8775,0.2315,0.4425,0.9055,0.4345,0.5075000000000001,0.0585,0.9684999999999999,0.1395
67,0.0235,0.3845,0.4165,0.2005,0.9065000000000001,0.6805000000000001,0.1105,0.9964999999999999,0.8295000000000001,0.28150000000000003
68,0.3735,0.8434999999999999,0.5335000000000001,0.8554999999999999,0.9735,0.2715,0.9635,0.0655,0.5115000000000001,0.40750000000000003
69,0.7875000000000001,0.8534999999999999,0.5794999999999999,0.7244999999999999,0.7215,0.4015,0.4905,0.1405,0.47450000000000003,0.8175000000000001
70,0.8875,0.7805,0.5265,0.41050000000000003,0.5375000000000001,0.28350000000000003,0.10250000000000001,0.7975000000000001,0.8055000000000001,0.8525
71,0.8045,0.7765,0.6915,0.6375,0.5774999999999999,0.9904999999999999,0.8945000000000001,0.5275000000000001,0.40850000000000003,0.6875
72,0.9095,0.07150000000000001,0.1645,0.4215,0.4015,0.8275000000000001,0.6285000000000001,0.7324999999999999,0.0245,0.4425
73,0.9495,0.4395,0.5495000000000001,0.2665,0.1655,0.1265,0.0035,0.1655,0.7585,0.0125
74,0.3245,0.2265,0.8745,0.5974999999999999,0.9795,0.3665,0.6094999999999999,0.9735,0.6975,0.5485
75,0.9884999999999999,0.8295000000000001,0.7745,0.6895,0.8465,0.8095000000000001,0.6265000000000001,0.2675,0.9964999999999999,0.3315
76,0.6065,0.7865,0.4215,0.6014999999999999,0.3545,0.6285000000000001,0.0465,0.2105,0.9035,0.5894999999999999
77,0.7244999999999999,0.9145000000000001,0.6014999999999999,0.1455,0.7355,0.0695,0.20450000000000002,0.7995000000000001,0.010499999999999999,0.3185
78,0.0905,0.23650000000000002,0.6995,0.6675,0.0975,0.3875,0.4855,0.6605000000000001,0.5905,0.2245
79,0.8514999999999999,0.7424999999999999,0.3075,0.014499999999999999,0.4835,0.6415,0.6675,0.4615,0.3295,0.3165
80,0.1655,0.7655000000000001,0.1825,0.8875,0.6325000000000001,0.4615,0.3375,0.6065,0.0995,0.14450000000000002
81,0.9065000000000001,0.5885,0.6435,0.3195,0.5135000000000001,0.4495,0.14150000000000001,0.8065,0.0935,0.9125000000000001
82,0.9425000000000001,0.3705,0.4005,0.4475,0.4215,0.9225000000000001,0.9704999999999999,0.5135000000000001,0.4915,0.7435
