,nTrends,nFunds,liq,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.1515,0.41050000000000003,0.7304999999999999,0.6065,0.17250000000000001,0.3215,0.7084999999999999,0.1125,0.0075,0.2115
1,0.9375,0.7164999999999999,0.1905,0.018500000000000003,0.6885000000000001,0.6405000000000001,0.20350000000000001,0.5035000000000001,0.1835,0.2645
2,0.7244999999999999,0.6505000000000001,0.7184999999999999,0.1015,0.2395,0.3625,0.1535,0.6365000000000001,0.0915,0.9915
3,0.4475,0.4325,0.9635,0.7935000000000001,0.4315,0.5925,0.7164999999999999,0.9695,0.1855,0.7375
4,0.07250000000000001,0.6475,0.20850000000000002,0.2505,0.7035,0.2795,0.5395000000000001,0.6045,0.9975,0.1245
5,0.6945000000000001,0.6545000000000001,0.6154999999999999,0.1845,0.9975,0.5145,0.5575000000000001,0.5575000000000001,0.9724999999999999,0.5845
6,0.0075,0.4965,0.8654999999999999,0.8405,0.8694999999999999,0.1555,0.9704999999999999,0.0625,0.3005,0.7364999999999999
7,0.7665,0.7585,0.035500000000000004,0.0385,0.8805000000000001,0.9775,0.4945,0.8125,0.6515,0.5865
8,0.2445,0.6925000000000001,0.9855,0.1895,0.20550000000000002,0.3185,0.8265,0.1755,0.2165,0.4685
9,0.0775,0.8505,0.1985,0.23750000000000002,0.4015,0.7995000000000001,0.8745,0.8755,0.2785,0.8734999999999999
10,0.3715,0.34850000000000003,0.7505,0.2575,0.8645,0.0905,0.4895,0.0575,0.3915,0.3605
11,0.026500000000000003,0.7865,0.5774999999999999,0.9844999999999999,0.5025,0.8315000000000001,0.7455,0.2455,0.6014999999999999,0.2615
12,0.9005000000000001,0.3135,0.4915,0.47750000000000004,0.9804999999999999,0.2715,0.5225,0.3875,0.5405,0.0025
13,0.6755,0.2095,0.0745,0.8454999999999999,0.3575,0.8825000000000001,0.6185,0.9455,0.9924999999999999,0.8614999999999999
14,0.2315,0.9964999999999999,0.9585000000000001,0.14150000000000001,0.07050000000000001,0.2565,0.41450000000000004,0.9325000000000001,0.34850000000000003,0.5005
15,0.7815000000000001,0.0285,0.10450000000000001,0.5655000000000001,0.7215,0.20650000000000002,0.4035,0.9295,0.7155,0.3405
