,nTrends,nFunds,liq,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.5665,0.1075,0.8975,0.5345,0.9915,0.28150000000000003,0.2275,0.8385,0.40850000000000003,0.9485000000000001
1,0.3035,0.4645,0.3905,0.4425,0.0615,0.9305000000000001,0.1485,0.1905,0.0935,0.2945
2,0.1655,0.5055000000000001,0.4305,0.1515,0.2495,0.7845,0.9145000000000001,0.1505,0.1315,0.0455
3,0.3055,0.8694999999999999,0.7685,0.41350000000000003,0.28750000000000003,0.2105,0.8365,0.9924999999999999,0.7925,0.9395
4,0.5834999999999999,0.1825,0.40950000000000003,0.0125,0.2955,0.6535,0.2575,0.4865,0.1455,0.0745
5,0.3925,0.3995,0.1455,0.1665,0.8295000000000001,0.2405,0.0495,0.9644999999999999,0.9415,0.4395
6,0.9395,0.6725000000000001,0.4265,0.2125,0.7235,0.8215000000000001,0.4825,0.7364999999999999,0.5865,0.4185
7,0.7855000000000001,0.7255,0.8185,0.5894999999999999,0.9095,0.47350000000000003,0.1715,0.8505,0.07150000000000001,0.6515
8,0.5814999999999999,0.4895,0.8625,0.1535,0.9475,0.4525,0.9305000000000001,0.8105,0.8295000000000001,0.07250000000000001
9,0.9385000000000001,0.1125,0.7435,0.1235,0.1805,0.8205,0.6315,0.0835,0.0635,0.6805000000000001
10,0.9615,0.7335,0.5834999999999999,0.34550000000000003,0.1005,0.8135000000000001,0.9285000000000001,0.8895,0.8185,0.3365
11,0.6995,0.2975,0.5085,0.1485,0.5405,0.0115,0.5965,0.4955,0.7595000000000001,0.3345
12,0.4825,0.2995,0.013500000000000002,0.0035,0.7715000000000001,0.6795,0.0585,0.41150000000000003,0.2685,0.7355
13,0.4855,0.5565,0.7084999999999999,0.4295,0.4005,0.9644999999999999,0.3745,0.1805,0.4275,0.23550000000000001
14,0.2755,0.4305,0.1115,0.3315,0.1225,0.41250000000000003,0.7324999999999999,0.7395,0.8445,0.2115
15,0.3205,0.8995,0.9824999999999999,0.8035000000000001,0.7595000000000001,0.5125,0.4035,0.7985,0.7985,0.9984999999999999
16,0.5315000000000001,0.41550000000000004,0.9675,0.0215,0.5665,0.5865,0.6205,0.6825000000000001,0.1275,0.8075000000000001
17,0.4245,0.4655,0.5325,0.1695,0.4255,0.9795,0.1595,0.6025,0.4255,0.9055
18,0.0195,0.0695,0.4335,0.5665,0.6825000000000001,0.07250000000000001,0.6715,0.5874999999999999,0.2715,0.3595
19,0.4475,0.6845000000000001,0.8905000000000001,0.7645,0.3635,0.6745000000000001,0.9644999999999999,0.1985,0.3005,0.2775
20,0.8594999999999999,0.4485,0.4495,0.3415,0.5075000000000001,0.9724999999999999,0.7815000000000001,0.6575,0.2765,0.7875000000000001
21,0.8265,0.4255,0.7915000000000001,0.8085,0.4425,0.8265,0.8425,0.9375,0.1865,0.2465
22,0.2135,0.1865,0.6765000000000001,0.7005000000000001,0.8325,0.4205,0.4475,0.6635,0.2935,0.2705
23,0.2205,0.4025,0.6795,0.1165,0.5305,0.1785,0.3345,0.7885,0.10350000000000001,0.5685
24,0.8505,0.4315,0.6105,0.1795,0.9875,0.6385000000000001,0.6525000000000001,0.9265000000000001,0.5015000000000001,0.6265000000000001
25,0.2705,0.4815,0.8065,0.4195,0.1495,0.1015,0.8045,0.8654999999999999,0.1485,0.5395000000000001
26,0.4235,0.1895,0.4925,0.7084999999999999,0.6295,0.8454999999999999,0.8985000000000001,0.8145,0.0445,0.0675
