,nTrends,nFunds,liq,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.0925,0.4225,0.2795,0.34550000000000003,0.0225,0.11750000000000001,0.5335000000000001,0.6165,0.1805,0.7825
1,0.3785,0.4955,0.9964999999999999,0.2315,0.0855,0.1505,0.7364999999999999,0.28450000000000003,0.8334999999999999,0.7685
2,0.1465,0.5894999999999999,0.4885,0.8215000000000001,0.9415,0.47250000000000003,0.9684999999999999,0.9435,0.2935,0.0195
3,0.1485,0.0855,0.4455,0.7655000000000001,0.9355,0.4925,0.8095000000000001,0.2195,0.8165,0.3395
4,0.9375,0.9415,0.6375,0.8734999999999999,0.0575,0.2575,0.9025000000000001,0.2005,0.4455,0.9555
5,0.5814999999999999,0.4285,0.009500000000000001,0.20550000000000002,0.5505,0.5994999999999999,0.9664999999999999,0.8125,0.40650000000000003,0.9045000000000001
6,0.8235000000000001,0.6465000000000001,0.8745,0.6815,0.5965,0.5974999999999999,0.0875,0.9804999999999999,0.8315000000000001,0.7355
7,0.7315,0.8534999999999999,0.4325,0.9744999999999999,0.47650000000000003,0.6045,0.7755000000000001,0.6495,0.5905,0.2285
8,0.20350000000000001,0.3265,0.3935,0.5475000000000001,0.4225,0.5965,0.3555,0.6435,0.5125,0.2455
9,0.9704999999999999,0.1275,0.34550000000000003,0.9065000000000001,0.1135,0.8265,0.4045,0.7495,0.4685,0.7535000000000001
10,0.1915,0.8935,0.4475,0.4515,0.3415,0.5555000000000001,0.9395,0.4285,0.20750000000000002,0.3205
11,0.2575,0.7605,0.7084999999999999,0.6295,0.1565,0.6105,0.0645,0.7175,0.9695,0.9375
12,0.0815,0.2545,0.3705,0.3775,0.5545,0.8185,0.035500000000000004,0.9775,0.3005,0.4465
13,0.0245,0.6014999999999999,0.6565000000000001,0.5945,0.6775,0.6205,0.3095,0.7064999999999999,0.5914999999999999,0.7925
14,0.4215,0.1295,0.9205000000000001,0.2155,0.23650000000000002,0.7455,0.1095,0.9455,0.2745,0.7204999999999999
15,0.7495,0.3085,0.0945,0.6825000000000001,0.6565000000000001,0.9824999999999999,0.8345,0.9525000000000001,0.9975,0.0465
16,0.5625,0.7075,0.9395,0.5015000000000001,0.8835,0.2395,0.7005000000000001,0.7435,0.2145,0.3535
17,0.7164999999999999,0.8125,0.5825,0.9425000000000001,0.5695000000000001,0.4935,0.5825,0.1155,0.6425000000000001,0.7735000000000001
18,0.8215000000000001,0.9315,0.9065000000000001,0.9924999999999999,0.4955,0.4295,0.1715,0.2465,0.0585,0.9105000000000001
19,0.4595,0.3745,0.7815000000000001,0.2745,0.1975,0.8075000000000001,0.1205,0.2105,0.1355,0.9035
20,0.7845,0.5195000000000001,0.4435,0.0815,0.8734999999999999,0.1255,0.9984999999999999,0.9105000000000001,0.1535,0.4255
21,0.2095,0.0415,0.14350000000000002,0.6535,0.1545,0.9644999999999999,0.2455,0.8855,0.9815,0.5005
22,0.9035,0.2505,0.9105000000000001,0.0555,0.4585,0.0935,0.4555,0.7865,0.1225,0.2395
23,0.1275,0.0915,0.7424999999999999,0.4315,0.5655000000000001,0.2915,0.9975,0.3885,0.1015,0.9824999999999999
24,0.2275,0.20750000000000002,0.1075,0.0275,0.1785,0.10450000000000001,0.41050000000000003,0.0535,0.8265,0.2325
25,0.9205000000000001,0.0535,0.9525000000000001,0.23750000000000002,0.2495,0.2405,0.5115000000000001,0.7155,0.5885,0.3435
26,0.0175,0.7635000000000001,0.3085,0.0735,0.9715,0.8085,0.5265,0.9744999999999999,0.5655000000000001,0.1815
