,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.8775,0.8915,0.3615,0.5075000000000001,0.0945,0.4905,0.7905,0.7545,0.3785,0.7835000000000001,0.7335
1,0.4915,0.9844999999999999,0.4205,0.8085,0.6415,0.2005,0.8115000000000001,0.5615000000000001,0.6185,0.2475,0.6915
2,0.4005,0.9525000000000001,0.7885,0.1295,0.4585,0.8454999999999999,0.7785,0.1885,0.6365000000000001,0.4605,0.7264999999999999
3,0.6855,0.3375,0.47250000000000003,0.8734999999999999,0.3935,0.5355000000000001,0.7015,0.7064999999999999,0.5785,0.0505,0.8975
4,0.34550000000000003,0.2965,0.8305,0.8895,0.7685,0.5165,0.5974999999999999,0.4675,0.41150000000000003,0.9005000000000001,0.9995
5,0.0335,0.4445,0.0735,0.6555,0.5145,0.8585,0.4055,0.8405,0.4015,0.4335,0.1525
6,0.6054999999999999,0.5375000000000001,0.8614999999999999,0.9335,0.4435,0.9245000000000001,0.3775,0.4965,0.5585,0.6234999999999999,0.6985000000000001
7,0.0025,0.4325,0.2895,0.3065,0.7925,0.4315,0.6575,0.6355,0.8935,0.6585000000000001,0.0425
8,0.2755,0.5865,0.3735,0.2735,0.8815,0.6755,0.3185,0.2605,0.9604999999999999,0.6125,0.9335
9,0.6815,0.2455,0.8225,0.8674999999999999,0.9904999999999999,0.0395,0.2155,0.3885,0.6455,0.7985,0.4845
10,0.5565,0.036500000000000005,0.6495,0.3595,0.7825,0.5015000000000001,0.0825,0.035500000000000004,0.11750000000000001,0.5205,0.1165
11,0.6165,0.2915,0.3365,0.3285,0.6475,0.2725,0.7625,0.2285,0.2615,0.1345,0.1455
12,0.6475,0.0575,0.7665,0.1015,0.9155,0.9505000000000001,0.9744999999999999,0.6475,0.3605,0.8795,0.3325
13,0.2735,0.4185,0.2735,0.6665000000000001,0.3635,0.1115,0.8795,0.8885000000000001,0.6105,0.7975000000000001,0.9245000000000001
14,0.9505000000000001,0.40650000000000003,0.23550000000000001,0.7375,0.8625,0.8745,0.4535,0.5805,0.6065,0.1215,0.1685
15,0.4405,0.0565,0.7224999999999999,0.6835,0.2155,0.7905,0.9575,0.8445,0.8255000000000001,0.0965,0.4165
16,0.2805,0.28250000000000003,0.6825000000000001,0.4625,0.2025,0.5395000000000001,0.6375,0.5225,0.6775,0.3135,0.3675
17,0.6265000000000001,0.9265000000000001,0.1155,0.013500000000000002,0.5365,0.28350000000000003,0.7424999999999999,0.1825,0.3185,0.9815,0.7075
18,0.7675000000000001,0.8185,0.0555,0.5515000000000001,0.0855,0.6925000000000001,0.9425000000000001,0.1615,0.47750000000000004,0.7455,0.4245
19,0.9365000000000001,0.0975,0.7124999999999999,0.7775000000000001,0.7115,0.4985,0.2305,0.7464999999999999,0.7815000000000001,0.010499999999999999,0.47150000000000003
20,0.9255,0.7755000000000001,0.8115000000000001,0.4305,0.47050000000000003,0.4415,0.0845,0.3055,0.7095,0.5125,0.1965
21,0.4325,0.0325,0.4335,0.2985,0.2605,0.8825000000000001,0.5405,0.8955,0.9815,0.5475000000000001,0.5515000000000001
22,0.0295,0.08650000000000001,0.9065000000000001,0.9435,0.7135,0.3565,0.47950000000000004,0.3525,0.4285,0.5105,0.9265000000000001
23,0.7095,0.8745,0.5425,0.0315,0.8855,0.8095000000000001,0.0775,0.0915,0.8414999999999999,0.2895,0.1065
24,0.6295,0.34650000000000003,0.6515,0.035500000000000004,0.9764999999999999,0.9145000000000001,0.1245,0.7215,0.7444999999999999,0.9345000000000001,0.7384999999999999
25,0.3985,0.4295,0.1005,0.0535,0.7324999999999999,0.07250000000000001,0.7104999999999999,0.2205,0.3725,0.3905,0.1655
26,0.34450000000000003,0.20450000000000002,0.7735000000000001,0.0785,0.7615000000000001,0.4995,0.2665,0.4685,0.1645,0.4895,0.6365000000000001
27,0.7404999999999999,0.3035,0.0015,0.7444999999999999,0.9655,0.4505,0.0745,0.9455,0.0545,0.9255,0.9225000000000001
28,0.9045000000000001,0.2935,0.3265,0.5125,0.7455,0.8634999999999999,0.4525,0.9984999999999999,0.5025,0.7695000000000001,0.5445
29,0.35050000000000003,0.8474999999999999,0.8175000000000001,0.9955,0.4635,0.9035,0.5185,0.2555,0.3035,0.7535000000000001,0.7355
30,0.3055,0.0905,0.1655,0.1685,0.2695,0.8265,0.6595,0.3695,0.3315,0.8225,0.9045000000000001
31,0.7335,0.9815,0.40850000000000003,0.6915,0.6815,0.9495,0.6395,0.9804999999999999,0.3355,0.8685,0.7715000000000001
32,0.1135,0.5934999999999999,0.8365,0.47550000000000003,0.2975,0.8035000000000001,0.7464999999999999,0.6625000000000001,0.2535,0.3545,0.8494999999999999
33,0.4485,0.3875,0.0785,0.8305,0.8354999999999999,0.5505,0.2115,0.5954999999999999,0.3135,0.8815,0.6825000000000001
34,0.6234999999999999,0.6815,0.7005000000000001,0.5794999999999999,0.9065000000000001,0.3205,0.1325,0.7765,0.6395,0.4665,0.7835000000000001
35,0.1715,0.5415000000000001,0.6575,0.7735000000000001,0.41550000000000004,0.7605,0.1555,0.0985,0.1955,0.3385,0.9385000000000001
36,0.8725,0.9635,0.7144999999999999,0.8835,0.3745,0.4405,0.8925000000000001,0.5255000000000001,0.7055,0.3055,0.6134999999999999
37,0.9844999999999999,0.9944999999999999,0.7705,0.8685,0.6655,0.1525,0.3525,0.8614999999999999,0.7765,0.7075,0.7905
38,0.8745,0.1705,0.8125,0.1795,0.7675000000000001,0.6125,0.8405,0.0955,0.7935000000000001,0.3745,0.0115
39,0.8825000000000001,0.1225,0.1075,0.9385000000000001,0.2405,0.7035,0.3315,0.6695,0.47850000000000004,0.6605000000000001,0.9604999999999999
40,0.2635,0.7555000000000001,0.3875,0.10450000000000001,0.1345,0.6785000000000001,0.0315,0.3295,0.8594999999999999,0.7785,0.2775
41,0.41050000000000003,0.1295,0.8945000000000001,0.6074999999999999,0.1645,0.0785,0.5115000000000001,0.2755,0.0625,0.7855000000000001,0.47050000000000003
42,0.1845,0.3065,0.6074999999999999,0.2565,0.2995,0.3795,0.8045,0.8255000000000001,0.8875,0.5974999999999999,0.7164999999999999
43,0.9585000000000001,0.1715,0.9045000000000001,0.8775,0.47950000000000004,0.5325,0.3995,0.7155,0.3005,0.1815,0.4555
44,0.1265,0.0025,0.3335,0.17350000000000002,0.47650000000000003,0.2445,0.2435,0.9655,0.47250000000000003,0.5905,0.0345
45,0.0765,0.28650000000000003,0.1285,0.6345000000000001,0.6555,0.1635,0.9515,0.9644999999999999,0.8305,0.9295,0.4665
