,nTrends,nFunds,liq,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.3345,0.9035,0.7565,0.7595000000000001,0.6555,0.2655,0.28150000000000003,0.6375,0.3325,0.7284999999999999
1,0.6465000000000001,0.2285,0.3675,0.1555,0.036500000000000005,0.3085,0.8625,0.7204999999999999,0.5475000000000001,0.0855
2,0.7044999999999999,0.3645,0.0575,0.9675,0.0875,0.7675000000000001,0.5625,0.9915,0.8574999999999999,0.4505
3,0.7595000000000001,0.8334999999999999,0.7625,0.2245,0.7925,0.4245,0.9235,0.7175,0.7095,0.3535
4,0.6945000000000001,0.0775,0.4535,0.7875000000000001,0.6305000000000001,0.0175,0.8765000000000001,0.3345,0.3975,0.6825000000000001
5,0.0745,0.3755,0.9824999999999999,0.4645,0.1565,0.5645,0.6185,0.7625,0.1925,0.8205
6,0.4415,0.3735,0.2945,0.1635,0.6365000000000001,0.8315000000000001,0.4255,0.3055,0.0975,0.7985
7,0.2515,0.6715,0.7295,0.5175000000000001,0.0405,0.8265,0.8265,0.6695,0.0755,0.5425
8,0.47350000000000003,0.2645,0.8465,0.5105,0.2965,0.6475,0.2945,0.8935,0.20550000000000002,0.8525
9,0.8305,0.8285,0.4635,0.5505,0.5545,0.2735,0.9955,0.0605,0.4965,0.1805
10,0.2395,0.8925000000000001,0.1365,0.14250000000000002,0.6525000000000001,0.3615,0.1655,0.4875,0.9655,0.0205
11,0.6825000000000001,0.1705,0.6265000000000001,0.5315000000000001,0.2305,0.4875,0.4605,0.7215,0.1115,0.9375
12,0.1075,0.07250000000000001,0.4815,0.0025,0.5845,0.11850000000000001,0.0595,0.2415,0.47750000000000004,0.5894999999999999
13,0.4565,0.9724999999999999,0.0285,0.4345,0.4415,0.7415,0.9835,0.6895,0.0835,0.8574999999999999
14,0.9675,0.1575,0.9035,0.3785,0.1195,0.9085000000000001,0.8665,0.6154999999999999,0.9995,0.9835
15,0.0055,0.3785,0.9025000000000001,0.6525000000000001,0.2765,0.40650000000000003,0.2515,0.6145,0.8775,0.2975
16,0.7975000000000001,0.0895,0.7875000000000001,0.40950000000000003,0.28550000000000003,0.5525,0.20650000000000002,0.6915,0.6475,0.8405
17,0.0305,0.6935,0.5095000000000001,0.2565,0.0835,0.1975,0.2905,0.3735,0.7935000000000001,0.6585000000000001
18,0.5185,0.3625,0.1055,0.3035,0.1535,0.2395,0.6975,0.1695,0.6034999999999999,0.0165
19,0.9245000000000001,0.6234999999999999,0.7575000000000001,0.1145,0.1845,0.1775,0.20750000000000002,0.1555,0.07250000000000001,0.7264999999999999
20,0.47550000000000003,0.6154999999999999,0.6185,0.9475,0.2275,0.6405000000000001,0.9764999999999999,0.8945000000000001,0.1765,0.1295
21,0.6214999999999999,0.1925,0.9345000000000001,0.0605,0.41350000000000003,0.9704999999999999,0.2635,0.9935,0.7785,0.7615000000000001
22,0.5874999999999999,0.7505,0.8225,0.6445000000000001,0.9935,0.8334999999999999,0.5315000000000001,0.036500000000000005,0.47450000000000003,0.9275
23,0.7164999999999999,0.2445,0.0195,0.6154999999999999,0.1455,0.6645000000000001,0.7785,0.7464999999999999,0.6865000000000001,0.9325000000000001
24,0.2245,0.3725,0.8285,0.1305,0.7565,0.3935,0.4445,0.3955,0.8055000000000001,0.0895
25,0.1605,0.6085,0.7765,0.8474999999999999,0.08650000000000001,0.7665,0.6855,0.28750000000000003,0.5635000000000001,0.6134999999999999
