,nTrends,nFunds,liq,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.2485,0.0855,0.4005,0.5645,0.4895,0.9225000000000001,0.2915,0.6114999999999999,0.3195,0.8115000000000001
1,0.1305,0.1675,0.9735,0.4385,0.0645,0.2275,0.2795,0.3025,0.5275000000000001,0.9265000000000001
2,0.5814999999999999,0.5035000000000001,0.9955,0.1395,0.1195,0.34650000000000003,0.1155,0.1085,0.2215,0.1955
3,0.14250000000000002,0.8745,0.7945,0.9125000000000001,0.1065,0.1805,0.9115,0.4495,0.0775,0.6895
4,0.41350000000000003,0.8405,0.0655,0.5925,0.1955,0.3545,0.9624999999999999,0.3175,0.8574999999999999,0.1585
5,0.4485,0.7755000000000001,0.1905,0.9345000000000001,0.0805,0.1395,0.7605,0.1755,0.5874999999999999,0.4265
6,0.6835,0.1955,0.8995,0.1315,0.3725,0.5805,0.3775,0.7605,0.8155000000000001,0.9864999999999999
7,0.4885,0.7275,0.5735000000000001,0.5275000000000001,0.0995,0.3935,0.6695,0.5685,0.1385,0.8935
8,0.7095,0.0435,0.3055,0.8095000000000001,0.9844999999999999,0.0395,0.0775,0.5825,0.7495,0.4605
9,0.6105,0.4025,0.3835,0.3895,0.9535,0.1785,0.11750000000000001,0.7645,0.1465,0.7625
10,0.6695,0.4045,0.5575000000000001,0.1125,0.8265,0.7775000000000001,0.0325,0.1565,0.0245,0.6365000000000001
11,0.8235000000000001,0.2905,0.1115,0.8485,0.5175000000000001,0.2805,0.8075000000000001,0.2995,0.2925,0.9944999999999999
12,0.9715,0.3055,0.5495000000000001,0.8725,0.3945,0.1855,0.6545000000000001,0.4045,0.2415,0.7695000000000001
13,0.3985,0.7475,0.9624999999999999,0.4565,0.8065,0.4245,0.9215,0.8625,0.1935,0.7435
14,0.051500000000000004,0.2935,0.5945,0.4685,0.3905,0.9955,0.7785,0.5365,0.7805,0.5765
15,0.1885,0.5515000000000001,0.47850000000000004,0.9935,0.5405,0.1775,0.1405,0.5894999999999999,0.6715,0.08650000000000001
16,0.0445,0.2975,0.1565,0.9535,0.5295000000000001,0.8045,0.0405,0.7555000000000001,0.6174999999999999,0.14450000000000002
17,0.0295,0.3145,0.5355000000000001,0.0945,0.7525,0.4325,0.7264999999999999,0.5245,0.1315,0.1915
18,0.8015000000000001,0.7435,0.7284999999999999,0.9784999999999999,0.8654999999999999,0.6625000000000001,0.1645,0.018500000000000003,0.6185,0.6625000000000001
19,0.5275000000000001,0.5745,0.2275,0.6094999999999999,0.1655,0.9495,0.7395,0.9385000000000001,0.1165,0.9975
20,0.1265,0.8685,0.7675000000000001,0.4265,0.6405000000000001,0.4315,0.4955,0.3855,0.4905,0.9285000000000001
21,0.6755,0.20350000000000001,0.4925,0.0735,0.0045000000000000005,0.5365,0.5305,0.4475,0.7835000000000001,0.2885
22,0.2335,0.41250000000000003,0.1965,0.5865,0.2885,0.6745000000000001,0.3585,0.3555,0.7795000000000001,0.7415
23,0.7484999999999999,0.8665,0.47650000000000003,0.6515,0.3925,0.8605,0.7815000000000001,0.2655,0.0585,0.9035
24,0.8705,0.4285,0.0055,0.14250000000000002,0.10250000000000001,0.7095,0.1105,0.23850000000000002,0.8015000000000001,0.9495
25,0.9875,0.6074999999999999,0.3075,0.7885,0.8015000000000001,0.4845,0.7885,0.5125,0.2565,0.0335
26,0.2155,0.10350000000000001,0.9075,0.8414999999999999,0.5205,0.6435,0.8095000000000001,0.5865,0.6245,0.6275
27,0.0075,0.0795,0.8315000000000001,0.1405,0.0555,0.6025,0.7715000000000001,0.3015,0.9315,0.2235
28,0.6655,0.28650000000000003,0.8015000000000001,0.8775,0.1335,0.7075,0.4185,0.17350000000000002,0.3615,0.3655
29,0.9095,0.7945,0.6295,0.9635,0.2915,0.9664999999999999,0.0875,0.5874999999999999,0.6395,0.4005
30,0.8945000000000001,0.14350000000000002,0.1655,0.2625,0.5585,0.5335000000000001,0.2145,0.7164999999999999,0.3435,0.6325000000000001
31,0.23450000000000001,0.7515000000000001,0.6785000000000001,0.7815000000000001,0.5745,0.3395,0.1845,0.5175000000000001,0.5865,0.8265
32,0.4685,0.3065,0.5275000000000001,0.5525,0.7795000000000001,0.7404999999999999,0.5245,0.8915,0.0035,0.23650000000000002
33,0.0935,0.4625,0.17250000000000001,0.9135,0.34850000000000003,0.8975,0.0235,0.3895,0.5325,0.6695
34,0.5685,0.5705,0.0495,0.6285000000000001,0.3995,0.3225,0.7985,0.0005,0.5395000000000001,0.9835
