,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.0665,0.8895,0.3105,0.5065,0.0205,0.7364999999999999,0.7064999999999999,0.006500000000000001,0.2705,0.47450000000000003,0.1055
1,0.9215,0.2795,0.1785,0.5535000000000001,0.8474999999999999,0.2695,0.9265000000000001,0.3055,0.026500000000000003,0.20650000000000002,0.47350000000000003
2,0.9644999999999999,0.3575,0.8585,0.0205,0.5385,0.6585000000000001,0.1705,0.9085000000000001,0.2945,0.1595,0.3225
3,0.2895,0.5265,0.8255000000000001,0.9375,0.1655,0.9135,0.4495,0.3725,0.1205,0.8334999999999999,0.1715
4,0.8895,0.6595,0.2745,0.0275,0.3305,0.0545,0.9375,0.1665,0.5645,0.14450000000000002,0.9975
5,0.20350000000000001,0.8165,0.4615,0.7865,0.5225,0.6725000000000001,0.026500000000000003,0.8634999999999999,0.28250000000000003,0.0905,0.5485
6,0.7284999999999999,0.0565,0.0665,0.28650000000000003,0.2315,0.1915,0.5545,0.3915,0.4245,0.1235,0.2255
7,0.2805,0.7645,0.0895,0.9644999999999999,0.8235000000000001,0.2535,0.6855,0.6065,0.2905,0.1995,0.8085
8,0.5155000000000001,0.3405,0.6225,0.9335,0.6835,0.47150000000000003,0.7695000000000001,0.1485,0.7505,0.7685,0.4605
9,0.4225,0.8545,0.3525,0.2105,0.6134999999999999,0.7865,0.1065,0.7965,0.7685,0.3665,0.8115000000000001
10,0.4975,0.6875,0.5735000000000001,0.7595000000000001,0.10350000000000001,0.8145,0.6445000000000001,0.14450000000000002,0.8705,0.41450000000000004,0.0005
11,0.2555,0.8035000000000001,0.2485,0.026500000000000003,0.8265,0.6174999999999999,0.2215,0.3545,0.8185,0.2315,0.3955
12,0.4355,0.1195,0.28650000000000003,0.6755,0.7204999999999999,0.5635000000000001,0.0025,0.8534999999999999,0.6855,0.8714999999999999,0.6755
13,0.4385,0.6955,0.5445,0.0395,0.9345000000000001,0.3925,0.4355,0.6775,0.8915,0.8554999999999999,0.5925
14,0.5355000000000001,0.0695,0.0675,0.6885000000000001,0.9005000000000001,0.17450000000000002,0.8534999999999999,0.5055000000000001,0.4265,0.3675,0.0555
15,0.8755,0.2615,0.9724999999999999,0.9015,0.4525,0.4645,0.7015,0.6765000000000001,0.5085,0.6165,0.3315
16,0.6415,0.9025000000000001,0.08650000000000001,0.3225,0.3665,0.3365,0.7495,0.7775000000000001,0.7585,0.5005,0.6985000000000001
17,0.3305,0.8055000000000001,0.5914999999999999,0.1615,0.3555,0.9145000000000001,0.0215,0.7935000000000001,0.3375,0.5825,0.4835
18,0.3205,0.3065,0.3115,0.6945000000000001,0.23550000000000001,0.5265,0.3645,0.4575,0.3535,0.4355,0.2545
19,0.3835,0.9864999999999999,0.5965,0.7615000000000001,0.7855000000000001,0.9545000000000001,0.5055000000000001,0.2795,0.7605,0.6565000000000001,0.6335
20,0.8225,0.3935,0.025500000000000002,0.6154999999999999,0.5914999999999999,0.9515,0.6515,0.7404999999999999,0.1365,0.5265,0.47850000000000004
21,0.1845,0.5085,0.2415,0.23850000000000002,0.4245,0.3855,0.2565,0.1785,0.0225,0.8105,0.6114999999999999
22,0.7384999999999999,0.8574999999999999,0.5535000000000001,0.7905,0.0925,0.2935,0.1235,0.9225000000000001,0.3355,0.3275,0.8345
23,0.5015000000000001,0.0395,0.4865,0.0635,0.3435,0.9245000000000001,0.8605,0.2415,0.5954999999999999,0.4655,0.40950000000000003
24,0.8325,0.8585,0.3195,0.9415,0.4025,0.5475000000000001,0.6154999999999999,0.0315,0.5345,0.7264999999999999,0.47450000000000003
25,0.0445,0.4885,0.2405,0.5485,0.1625,0.4885,0.0605,0.4825,0.2545,0.9105000000000001,0.2265
26,0.4625,0.1525,0.1085,0.3045,0.9485000000000001,0.35150000000000003,0.0585,0.6165,0.5914999999999999,0.0545,0.4395
27,0.2255,0.6134999999999999,0.3145,0.0055,0.3215,0.4955,0.6835,0.3665,0.9545000000000001,0.5285,0.0085
28,0.4455,0.013500000000000002,0.7255,0.5565,0.5295000000000001,0.6915,0.8805000000000001,0.6305000000000001,0.4335,0.6515,0.9995
29,0.6025,0.3535,0.6565000000000001,0.5255000000000001,0.0575,0.6775,0.2515,0.9415,0.8925000000000001,0.6895,0.9604999999999999
30,0.1625,0.6695,0.0605,0.2515,0.9375,0.1305,0.40950000000000003,0.1515,0.4235,0.7495,0.6375
31,0.4405,0.3775,0.8405,0.7565,0.6125,0.14150000000000001,0.0235,0.7364999999999999,0.8445,0.4865,0.6535
32,0.9175,0.28750000000000003,0.5005,0.8935,0.6475,0.7505,0.8995,0.4245,0.6845000000000001,0.2635,0.17450000000000002
33,0.1855,0.3685,0.8825000000000001,0.1515,0.3005,0.7515000000000001,0.8454999999999999,0.9475,0.0415,0.9644999999999999,0.8015000000000001
34,0.3025,0.7775000000000001,0.3865,0.7124999999999999,0.9964999999999999,0.4895,0.4555,0.9505000000000001,0.9864999999999999,0.1765,0.7384999999999999
35,0.5505,0.2635,0.40950000000000003,0.0685,0.4685,0.7324999999999999,0.6165,0.8135000000000001,0.1065,0.7525,0.2415
