,nTrends,nFunds,liq,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.7284999999999999,0.1575,0.5045,0.8115000000000001,0.9265000000000001,0.0605,0.6655,0.2475,0.8855,0.2395
1,0.7235,0.2235,0.1065,0.2995,0.5774999999999999,0.8374999999999999,0.3395,0.6665000000000001,0.7595000000000001,0.4565
2,0.7705,0.6955,0.9735,0.1115,0.7875000000000001,0.6405000000000001,0.7344999999999999,0.5794999999999999,0.5555000000000001,0.6865000000000001
3,0.5625,0.7195,0.5145,0.1675,0.1625,0.1395,0.9535,0.7324999999999999,0.8474999999999999,0.3715
4,0.20450000000000002,0.9285000000000001,0.9305000000000001,0.6025,0.4645,0.0075,0.7025000000000001,0.5045,0.8005,0.6125
5,0.3375,0.0925,0.1675,0.7935000000000001,0.1005,0.9405000000000001,0.6715,0.0015,0.2935,0.1525
6,0.8155000000000001,0.9415,0.5845,0.5814999999999999,0.3985,0.14450000000000002,0.1525,0.7355,0.6705000000000001,0.8685
7,0.4625,0.1975,0.8685,0.0835,0.9704999999999999,0.9675,0.34750000000000003,0.7444999999999999,0.9215,0.9195
8,0.4225,0.4285,0.4655,0.7615000000000001,0.40750000000000003,0.1935,0.1315,0.9005000000000001,0.7375,0.2795
9,0.2635,0.9155,0.6045,0.2535,0.7935000000000001,0.7825,0.28650000000000003,0.7705,0.5575000000000001,0.23750000000000002
10,0.0015,0.07050000000000001,0.8955,0.5175000000000001,0.7715000000000001,0.5905,0.051500000000000004,0.3685,0.5255000000000001,0.4455
11,0.8765000000000001,0.34650000000000003,0.3885,0.6685000000000001,0.41450000000000004,0.8305,0.8745,0.6985000000000001,0.6455,0.8845000000000001
12,0.0935,0.3745,0.010499999999999999,0.1955,0.6955,0.6245,0.7945,0.1105,0.1765,0.7115
13,0.1075,0.3725,0.34750000000000003,0.6265000000000001,0.7415,0.0775,0.0635,0.2935,0.1225,0.2155
14,0.9664999999999999,0.5774999999999999,0.4435,0.1535,0.9784999999999999,0.47350000000000003,0.5874999999999999,0.6315,0.2645,0.9715
15,0.7895000000000001,0.0545,0.5635000000000001,0.9285000000000001,0.8905000000000001,0.6194999999999999,0.3265,0.036500000000000005,0.9664999999999999,0.1635
16,0.0665,0.9445000000000001,0.6585000000000001,0.0795,0.5195000000000001,0.8275000000000001,0.3015,0.1885,0.3725,0.4165
17,0.9415,0.4045,0.0175,0.28450000000000003,0.3225,0.07150000000000001,0.8685,0.9695,0.1375,0.4955
18,0.8654999999999999,0.1595,0.9055,0.9695,0.1665,0.0855,0.1265,0.1095,0.0995,0.1195
19,0.9535,0.1365,0.3315,0.3695,0.3245,0.28550000000000003,0.1935,0.7395,0.1875,0.5774999999999999
20,0.3925,0.5205,0.9545000000000001,0.1795,0.7665,0.1255,0.6485000000000001,0.6225,0.4815,0.4875
21,0.3735,0.8745,0.1305,0.9185000000000001,0.6975,0.5375000000000001,0.1615,0.7264999999999999,0.6255,0.7195
22,0.7415,0.9984999999999999,0.9835,0.6755,0.1475,0.8975,0.8414999999999999,0.9035,0.5985,0.35050000000000003
23,0.5335000000000001,0.7575000000000001,0.3945,0.2505,0.10250000000000001,0.7775000000000001,0.9045000000000001,0.7915000000000001,0.7475,0.8865000000000001
24,0.0695,0.4675,0.0565,0.6505000000000001,0.0695,0.9425000000000001,0.2215,0.9455,0.0505,0.7424999999999999
25,0.0815,0.1355,0.6355,0.2405,0.1965,0.8255000000000001,0.3095,0.7005000000000001,0.6385000000000001,0.5934999999999999
26,0.8674999999999999,0.5845,0.0765,0.5495000000000001,0.5555000000000001,0.9515,0.5985,0.9155,0.9135,0.1485
27,0.9795,0.7484999999999999,0.0545,0.6085,0.3995,0.23850000000000002,0.6165,0.6975,0.4615,0.7975000000000001
28,0.6735,0.8385,0.2475,0.1775,0.5425,0.3855,0.4615,0.9915,0.9804999999999999,0.7144999999999999
29,0.5974999999999999,0.0385,0.3935,0.4485,0.6865000000000001,0.6114999999999999,0.3085,0.17250000000000001,0.11750000000000001,0.2935
30,0.3675,0.9385000000000001,0.7164999999999999,0.5425,0.1525,0.9225000000000001,0.2605,0.6114999999999999,0.2975,0.9764999999999999
31,0.4565,0.8925000000000001,0.8534999999999999,0.8955,0.3275,0.8215000000000001,0.1885,0.4395,0.0695,0.9125000000000001
32,0.8965000000000001,0.2625,0.6105,0.1235,0.8494999999999999,0.4815,0.2645,0.9755,0.0395,0.6855
33,0.7355,0.7765,0.6405000000000001,0.8614999999999999,0.2145,0.0835,0.0625,0.6415,0.0215,0.052500000000000005
34,0.4615,0.3925,0.5435000000000001,0.1165,0.9864999999999999,0.0695,0.4665,0.47650000000000003,0.8585,0.5794999999999999
35,0.6395,0.6355,0.7235,0.2325,0.10350000000000001,0.6565000000000001,0.6145,0.2425,0.40750000000000003,0.1315
36,0.4995,0.2925,0.2595,0.0175,0.0895,0.1405,0.5225,0.7384999999999999,0.9844999999999999,0.2185
37,0.9615,0.6065,0.6605000000000001,0.9644999999999999,0.7925,0.5365,0.28550000000000003,0.9795,0.8514999999999999,0.3895
38,0.11850000000000001,0.8545,0.5055000000000001,0.3705,0.5235000000000001,0.010499999999999999,0.8365,0.3605,0.3865,0.7444999999999999
39,0.7935000000000001,0.6465000000000001,0.47850000000000004,0.7835000000000001,0.5954999999999999,0.8634999999999999,0.0155,0.8545,0.8614999999999999,0.8545
40,0.8055000000000001,0.5825,0.2295,0.5774999999999999,0.1245,0.3835,0.2145,0.2895,0.7115,0.1205
41,0.2245,0.4015,0.1375,0.5954999999999999,0.8414999999999999,0.1555,0.7375,0.2255,0.6265000000000001,0.2895
42,0.6655,0.9195,0.9575,0.2635,0.9025000000000001,0.4825,0.1985,0.9055,0.6775,0.6255
43,0.6165,0.5025,0.5445,0.1965,0.8935,0.8765000000000001,0.8714999999999999,0.3055,0.2105,0.0485
44,0.2935,0.1885,0.1615,0.9035,0.1375,0.8694999999999999,0.8585,0.6555,0.5085,0.6625000000000001
45,0.8565,0.7875000000000001,0.8645,0.8345,0.9055,0.0785,0.6295,0.0885,0.6485000000000001,0.9215
46,0.5675000000000001,0.2175,0.4195,0.9535,0.3415,0.8115000000000001,0.6745000000000001,0.5165,0.8875,0.5385
47,0.17250000000000001,0.6785000000000001,0.1335,0.8625,0.1535,0.9715,0.3665,0.5335000000000001,0.9425000000000001,0.1975
48,0.1375,0.2785,0.5125,0.5735000000000001,0.3525,0.5805,0.8125,0.7404999999999999,0.7535000000000001,0.47050000000000003
49,0.2175,0.9505000000000001,0.41550000000000004,0.0955,0.2175,0.9265000000000001,0.3965,0.7184999999999999,0.8574999999999999,0.7875000000000001
50,0.3425,0.8365,0.4955,0.5605,0.8115000000000001,0.7715000000000001,0.2245,0.4535,0.9345000000000001,0.23650000000000002
51,0.3645,0.6154999999999999,0.6855,0.23750000000000002,0.2885,0.006500000000000001,0.5435000000000001,0.6255,0.7525,0.1225
52,0.1985,0.4425,0.5235000000000001,0.7304999999999999,0.47550000000000003,0.1455,0.0475,0.5615000000000001,0.9255,0.9065000000000001
53,0.7144999999999999,0.5235000000000001,0.9975,0.006500000000000001,0.5705,0.9445000000000001,0.9955,0.8434999999999999,0.9175,0.4495
54,0.6715,0.3165,0.11750000000000001,0.0475,0.8185,0.5705,0.2255,0.026500000000000003,0.2275,0.0855
55,0.14450000000000002,0.3135,0.6194999999999999,0.7945,0.3255,0.2395,0.7304999999999999,0.2335,0.1905,0.2555
56,0.9105000000000001,0.7175,0.3425,0.3285,0.6174999999999999,0.3085,0.2965,0.0635,0.5475000000000001,0.3845
57,0.34750000000000003,0.2445,0.9655,0.014499999999999999,0.23450000000000001,0.9345000000000001,0.2595,0.1135,0.9045000000000001,0.6134999999999999
58,0.1945,0.2025,0.5495000000000001,0.7635000000000001,0.0655,0.6174999999999999,0.7825,0.2285,0.1835,0.2505
59,0.4405,0.9995,0.6825000000000001,0.8574999999999999,0.9624999999999999,0.0245,0.7925,0.9015,0.4685,0.9644999999999999
60,0.0415,0.6925000000000001,0.7355,0.4905,0.2455,0.7435,0.0175,0.4255,0.4185,0.23550000000000001
61,0.1695,0.9215,0.1595,0.3755,0.6455,0.5575000000000001,0.1495,0.2665,0.35150000000000003,0.7795000000000001
62,0.7835000000000001,0.3785,0.7785,0.0405,0.1855,0.3795,0.0225,0.5925,0.7404999999999999,0.8125
63,0.5854999999999999,0.7735000000000001,0.2135,0.6074999999999999,0.0215,0.1055,0.0545,0.4175,0.1155,0.7695000000000001
64,0.1295,0.4985,0.9335,0.2155,0.08650000000000001,0.7424999999999999,0.1485,0.5695000000000001,0.1855,0.9835
65,0.9355,0.7395,0.6275,0.5325,0.1395,0.4925,0.2425,0.4935,0.6355,0.5874999999999999
66,0.5355000000000001,0.8065,0.5485,0.9075,0.5565,0.14250000000000002,0.7855000000000001,0.6285000000000001,0.4175,0.40650000000000003
67,0.6675,0.6675,0.6505000000000001,0.7895000000000001,0.0645,0.3905,0.7905,0.3975,0.41450000000000004,0.8565
68,0.0595,0.47950000000000004,0.4635,0.3015,0.6725000000000001,0.5335000000000001,0.8474999999999999,0.4595,0.2895,0.2165
69,0.1305,0.6325000000000001,0.051500000000000004,0.4235,0.4955,0.1165,0.8325,0.14250000000000002,0.8745,0.8995
70,0.3075,0.8465,0.4815,0.7095,0.5355000000000001,0.5295000000000001,0.7235,0.8135000000000001,0.3235,0.9225000000000001
71,0.7585,0.11750000000000001,0.1755,0.9425000000000001,0.3925,0.0635,0.8565,0.4905,0.35050000000000003,0.5225
72,0.7915000000000001,0.6105,0.07150000000000001,0.2025,0.0305,0.6595,0.1995,0.4575,0.23550000000000001,0.8594999999999999
73,0.6975,0.6565000000000001,0.41450000000000004,0.2475,0.3305,0.1015,0.2775,0.20850000000000002,0.9955,0.8055000000000001
74,0.3135,0.40850000000000003,0.3155,0.2165,0.20450000000000002,0.6945000000000001,0.6885000000000001,0.5934999999999999,0.4345,0.5585
75,0.4825,0.8275000000000001,0.8815,0.2695,0.41350000000000003,0.9735,0.5914999999999999,0.4895,0.7885,0.3655
76,0.5105,0.7955000000000001,0.6034999999999999,0.7695000000000001,0.3905,0.1695,0.2165,0.6295,0.0455,0.6165
77,0.7975000000000001,0.6014999999999999,0.2225,0.5685,0.8795,0.9824999999999999,0.8085,0.7935000000000001,0.9744999999999999,0.5925
78,0.3635,0.7525,0.3145,0.2205,0.6065,0.3635,0.3925,0.1595,0.2225,0.8095000000000001
79,0.1885,0.2155,0.4365,0.5235000000000001,0.6695,0.8245,0.9035,0.9975,0.23450000000000001,0.0465
80,0.4445,0.0875,0.8035000000000001,0.8734999999999999,0.9205000000000001,0.8145,0.3175,0.1635,0.5305,0.6154999999999999
81,0.3035,0.5675000000000001,0.5525,0.7985,0.6275,0.3695,0.1595,0.5974999999999999,0.4015,0.3775
82,0.8855,0.4845,0.8425,0.7715000000000001,0.9035,0.17350000000000002,0.6415,0.4645,0.7715000000000001,0.6465000000000001
83,0.8065,0.6034999999999999,0.9955,0.6455,0.6154999999999999,0.9904999999999999,0.5475000000000001,0.5525,0.8755,0.9105000000000001
84,0.1245,0.2665,0.3575,0.47750000000000004,0.1405,0.8554999999999999,0.9165000000000001,0.3845,0.9485000000000001,0.3795
85,0.23450000000000001,0.6114999999999999,0.6755,0.23850000000000002,0.1495,0.9795,0.5275000000000001,0.8394999999999999,0.6365000000000001,0.0125
86,0.8915,0.4555,0.8105,0.5105,0.3715,0.2745,0.4385,0.5375000000000001,0.2415,0.5075000000000001
87,0.1275,0.0275,0.7025000000000001,0.6165,0.1995,0.2565,0.6545000000000001,0.8895,0.3405,0.5695000000000001
88,0.2885,0.4935,0.6545000000000001,0.6234999999999999,0.9824999999999999,0.5985,0.0985,0.9125000000000001,0.4365,0.5105
89,0.5555000000000001,0.4335,0.3965,0.28750000000000003,0.2695,0.0055,0.1965,0.41550000000000004,0.3425,0.0875
90,0.41150000000000003,0.7635000000000001,0.1475,0.1865,0.3705,0.4035,0.4055,0.4825,0.7755000000000001,0.1715
91,0.0835,0.8485,0.07050000000000001,0.6785000000000001,0.3865,0.6845000000000001,0.1555,0.28750000000000003,0.5735000000000001,0.3405
