,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.9955,0.4595,0.9025000000000001,0.8685,0.17250000000000001,0.2745,0.10250000000000001,0.5265,0.7155,0.3365,0.6345000000000001
1,0.40950000000000003,0.7184999999999999,0.9764999999999999,0.8574999999999999,0.0435,0.5165,0.47250000000000003,0.1535,0.2475,0.6545000000000001,0.4875
2,0.3295,0.1935,0.5535000000000001,0.2475,0.3405,0.6315,0.4335,0.6034999999999999,0.018500000000000003,0.5255000000000001,0.5675000000000001
3,0.0635,0.6575,0.4485,0.5615000000000001,0.20750000000000002,0.3605,0.8594999999999999,0.2125,0.2635,0.6525000000000001,0.1825
4,0.4275,0.7775000000000001,0.5745,0.6515,0.7555000000000001,0.9255,0.0695,0.0575,0.2175,0.6825000000000001,0.8295000000000001
5,0.20750000000000002,0.1655,0.7525,0.7955000000000001,0.6335,0.1455,0.4035,0.34650000000000003,0.0305,0.5305,0.6455
6,0.7695000000000001,0.1225,0.6295,0.2545,0.9935,0.7675000000000001,0.2785,0.4005,0.3675,0.0915,0.3615
7,0.6455,0.6485000000000001,0.28250000000000003,0.4355,0.5615000000000001,0.7855000000000001,0.3665,0.0195,0.10450000000000001,0.9525000000000001,0.3205
8,0.5485,0.6245,0.026500000000000003,0.1655,0.9535,0.28650000000000003,0.6895,0.8785000000000001,0.3805,0.0645,0.4175
9,0.8875,0.0505,0.8474999999999999,0.3965,0.3095,0.3345,0.2285,0.3875,0.8414999999999999,0.1145,0.2495
10,0.7725,0.1095,0.3395,0.1645,0.5825,0.4255,0.4315,0.7505,0.3955,0.3795,0.4375
11,0.5934999999999999,0.4905,0.5325,0.07250000000000001,0.0855,0.20850000000000002,0.7745,0.3385,0.1895,0.5095000000000001,0.6595
12,0.026500000000000003,0.2765,0.5515000000000001,0.8005,0.3845,0.8514999999999999,0.7355,0.41550000000000004,0.0115,0.2535,0.7315
13,0.4825,0.1195,0.8554999999999999,0.2235,0.7945,0.8694999999999999,0.5685,0.46950000000000003,0.3115,0.4615,0.4545
14,0.0115,0.5675000000000001,0.9715,0.1055,0.0025,0.6735,0.7815000000000001,0.8945000000000001,0.9615,0.3685,0.8365
15,0.47450000000000003,0.006500000000000001,0.8434999999999999,0.9445000000000001,0.7204999999999999,0.23750000000000002,0.6955,0.5805,0.8105,0.0025,0.1145
16,0.6725000000000001,0.1475,0.5125,0.9635,0.2335,0.7965,0.7965,0.6555,0.025500000000000002,0.5225,0.9615
17,0.1135,0.0875,0.5735000000000001,0.7375,0.14150000000000001,0.28350000000000003,0.7244999999999999,0.9005000000000001,0.9565000000000001,0.9405000000000001,0.9485000000000001
18,0.4405,0.7515000000000001,0.2555,0.4205,0.2705,0.6845000000000001,0.2465,0.5145,0.4205,0.0735,0.28150000000000003
19,0.5885,0.6045,0.1615,0.7705,0.4025,0.1245,0.5045,0.0035,0.3985,0.9015,0.6445000000000001
20,0.1995,0.4185,0.3895,0.9565000000000001,0.0335,0.7424999999999999,0.5065,0.5794999999999999,0.7324999999999999,0.7215,0.8354999999999999
21,0.5515000000000001,0.4535,0.8915,0.6485000000000001,0.2175,0.5235000000000001,0.6595,0.9644999999999999,0.0935,0.9425000000000001,0.9515
22,0.6214999999999999,0.7324999999999999,0.6005,0.34850000000000003,0.3195,0.3725,0.5854999999999999,0.0805,0.8185,0.0275,0.3855
23,0.3905,0.9744999999999999,0.8145,0.6835,0.4865,0.6825000000000001,0.6335,0.1915,0.4955,0.7404999999999999,0.6765000000000001
24,0.2025,0.7915000000000001,0.6205,0.8825000000000001,0.41350000000000003,0.7925,0.14250000000000002,0.20350000000000001,0.7015,0.1565,0.9655
25,0.3525,0.6895,0.3315,0.0385,0.8265,0.40850000000000003,0.5485,0.5994999999999999,0.2425,0.5525,0.3535
26,0.3625,0.1785,0.4955,0.8425,0.9435,0.0825,0.9025000000000001,0.8975,0.4015,0.6585000000000001,0.4215
27,0.8534999999999999,0.5755000000000001,0.0855,0.3265,0.6765000000000001,0.2655,0.7135,0.3375,0.8915,0.013500000000000002,0.7304999999999999
28,0.9744999999999999,0.5565,0.0655,0.2275,0.6825000000000001,0.8605,0.6915,0.0425,0.5145,0.3135,0.1315
29,0.7164999999999999,0.0695,0.9955,0.4445,0.2925,0.5994999999999999,0.28550000000000003,0.5405,0.0645,0.07050000000000001,0.7375
30,0.7755000000000001,0.7084999999999999,0.6105,0.7535000000000001,0.0745,0.7155,0.5525,0.2435,0.3565,0.2715,0.1205
31,0.0125,0.6425000000000001,0.8255000000000001,0.1885,0.0895,0.3415,0.3795,0.8215000000000001,0.7625,0.4895,0.7885
32,0.5695000000000001,0.8374999999999999,0.9455,0.6415,0.8665,0.2775,0.40950000000000003,0.9145000000000001,0.8725,0.3635,0.3705
33,0.7715000000000001,0.8425,0.5945,0.8725,0.9755,0.7144999999999999,0.7364999999999999,0.8385,0.9884999999999999,0.026500000000000003,0.6815
34,0.1645,0.4845,0.5045,0.9375,0.7595000000000001,0.7355,0.3735,0.7945,0.0745,0.2595,0.4355
35,0.8325,0.2585,0.9545000000000001,0.23650000000000002,0.1005,0.4935,0.9315,0.8645,0.9595,0.7384999999999999,0.8574999999999999
36,0.1685,0.5555000000000001,0.3885,0.9815,0.5145,0.1065,0.9085000000000001,0.9115,0.1305,0.6225,0.9824999999999999
37,0.7064999999999999,0.2595,0.3345,0.1625,0.9165000000000001,0.34750000000000003,0.3655,0.0795,0.8425,0.9624999999999999,0.6865000000000001
38,0.9695,0.2715,0.5845,0.5185,0.9055,0.9555,0.47850000000000004,0.5615000000000001,0.3055,0.8985000000000001,0.1575
39,0.8465,0.28450000000000003,0.8065,0.5655000000000001,0.4515,0.8125,0.5255000000000001,0.9275,0.5914999999999999,0.1795,0.5385
40,0.7204999999999999,0.0775,0.4935,0.3055,0.0425,0.10250000000000001,0.7655000000000001,0.5954999999999999,0.8385,0.9795,0.7044999999999999
41,0.5974999999999999,0.6335,0.41050000000000003,0.7155,0.2655,0.6365000000000001,0.34850000000000003,0.1695,0.4685,0.10450000000000001,0.7275
42,0.8925000000000001,0.9644999999999999,0.1585,0.6605000000000001,0.7175,0.9445000000000001,0.9305000000000001,0.9944999999999999,0.7424999999999999,0.9545000000000001,0.8425
43,0.2545,0.1155,0.1765,0.5075000000000001,0.5505,0.5685,0.9235,0.3135,0.4165,0.7915000000000001,0.5555000000000001
44,0.8714999999999999,0.0345,0.6725000000000001,0.3765,0.0545,0.6855,0.0775,0.5595000000000001,0.7775000000000001,0.14450000000000002,0.6565000000000001
45,0.0905,0.34950000000000003,0.0205,0.2785,0.4945,0.9305000000000001,0.025500000000000002,0.3335,0.5725,0.5105,0.5585
46,0.5685,0.2115,0.9585000000000001,0.4255,0.7785,0.6495,0.0955,0.8474999999999999,0.9844999999999999,0.10250000000000001,0.0235
47,0.3725,0.47450000000000003,0.7035,0.5485,0.8935,0.5455000000000001,0.20750000000000002,0.8035000000000001,0.28350000000000003,0.4185,0.9755
48,0.0085,0.7275,0.1935,0.7795000000000001,0.1815,0.0215,0.2415,0.6585000000000001,0.0085,0.23650000000000002,0.4855
49,0.2005,0.1615,0.5475000000000001,0.7244999999999999,0.3225,0.7655000000000001,0.8275000000000001,0.0735,0.1085,0.5035000000000001,0.1905
50,0.34850000000000003,0.8345,0.8514999999999999,0.3565,0.5745,0.6975,0.9715,0.6355,0.1515,0.6005,0.1215
51,0.7525,0.3205,0.1825,0.3355,0.0875,0.20350000000000001,0.8775,0.20450000000000002,0.2205,0.1235,0.7715000000000001
52,0.3565,0.0245,0.0625,0.3815,0.4575,0.9764999999999999,0.7785,0.3575,0.7104999999999999,0.1365,0.5685
53,0.6785000000000001,0.47250000000000003,0.0945,0.9435,0.4285,0.6785000000000001,0.052500000000000005,0.5974999999999999,0.3265,0.4175,0.5665
54,0.8354999999999999,0.6815,0.3825,0.8985000000000001,0.9245000000000001,0.4435,0.1265,0.0905,0.6025,0.9915,0.8545
55,0.7925,0.1515,0.5555000000000001,0.4995,0.6014999999999999,0.6765000000000001,0.8845000000000001,0.3415,0.7255,0.3975,0.5045
56,0.5735000000000001,0.6125,0.3585,0.8625,0.9015,0.5914999999999999,0.1405,0.5885,0.0675,0.1855,0.7525
57,0.4205,0.41450000000000004,0.0025,0.9545000000000001,0.0805,0.2805,0.0765,0.5285,0.9855,0.6945000000000001,0.6405000000000001
58,0.8825000000000001,0.0925,0.7495,0.1685,0.4935,0.2975,0.0165,0.47250000000000003,0.8345,0.8414999999999999,0.20750000000000002
59,0.1885,0.6265000000000001,0.0465,0.2455,0.0305,0.8414999999999999,0.1665,0.1365,0.5625,0.9635,0.41550000000000004
60,0.0005,0.0295,0.1495,0.0915,0.9095,0.17350000000000002,0.9975,0.1605,0.8875,0.0435,0.6045
61,0.5925,0.7845,0.8565,0.4025,0.7184999999999999,0.4345,0.8975,0.7215,0.0315,0.4235,0.5035000000000001
