,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.3625,0.4045,0.0485,0.2755,0.47850000000000004,0.40850000000000003,0.3965,0.7965,0.7124999999999999,0.1105,0.0925
1,0.9245000000000001,0.1065,0.1365,0.6005,0.9355,0.0625,0.9015,0.6805000000000001,0.7935000000000001,0.3905,0.9225000000000001
2,0.3065,0.1265,0.8394999999999999,0.3975,0.6114999999999999,0.3635,0.4505,0.07250000000000001,0.0025,0.8215000000000001,0.3245
3,0.3425,0.7164999999999999,0.4625,0.1965,0.4485,0.7955000000000001,0.4985,0.2965,0.0195,0.6335,0.2235
4,0.9904999999999999,0.9115,0.3545,0.9085000000000001,0.7084999999999999,0.6895,0.35050000000000003,0.2495,0.6995,0.3765,0.6234999999999999
5,0.7164999999999999,0.35150000000000003,0.3565,0.9715,0.8734999999999999,0.7565,0.2745,0.2755,0.3215,0.2635,0.2895
6,0.1655,0.6785000000000001,0.7955000000000001,0.8785000000000001,0.4975,0.4685,0.1395,0.1325,0.7204999999999999,0.20350000000000001,0.2525
7,0.9175,0.0345,0.9005000000000001,0.4265,0.3945,0.6915,0.0175,0.2275,0.5965,0.0745,0.5065
8,0.8315000000000001,0.6765000000000001,0.3425,0.14350000000000002,0.9664999999999999,0.3025,0.5425,0.1645,0.3225,0.6905000000000001,0.9345000000000001
9,0.5275000000000001,0.5485,0.7355,0.2645,0.4605,0.4945,0.7685,0.6455,0.8775,0.0835,0.6025
10,0.2005,0.5435000000000001,0.7735000000000001,0.1335,0.0565,0.6134999999999999,0.7035,0.4175,0.3555,0.3265,0.1995
11,0.4625,0.7144999999999999,0.3275,0.5645,0.1915,0.6465000000000001,0.8795,0.7745,0.0205,0.10450000000000001,0.5405
12,0.1645,0.5275000000000001,0.9275,0.1975,0.9245000000000001,0.3895,0.8035000000000001,0.0195,0.0285,0.8545,0.11750000000000001
13,0.7805,0.0795,0.7895000000000001,0.8625,0.0335,0.9525000000000001,0.7955000000000001,0.052500000000000005,0.2095,0.8505,0.5595000000000001
14,0.9275,0.40950000000000003,0.8025,0.2955,0.9275,0.2575,0.0555,0.5165,0.5095000000000001,0.6435,0.4825
15,0.7455,0.7885,0.2645,0.6185,0.2025,0.8514999999999999,0.6705000000000001,0.1225,0.5794999999999999,0.5425,0.9205000000000001
16,0.8394999999999999,0.9964999999999999,0.9145000000000001,0.5894999999999999,0.0485,0.9325000000000001,0.7104999999999999,0.8115000000000001,0.0855,0.9405000000000001,0.7695000000000001
17,0.2915,0.2095,0.8115000000000001,0.8115000000000001,0.5914999999999999,0.6995,0.5215000000000001,0.7595000000000001,0.11750000000000001,0.08650000000000001,0.8165
18,0.41250000000000003,0.4975,0.0415,0.7765,0.3185,0.7855000000000001,0.3745,0.8345,0.9335,0.1485,0.014499999999999999
19,0.7355,0.7945,0.7375,0.6565000000000001,0.4225,0.9205000000000001,0.3065,0.1275,0.7244999999999999,0.2555,0.5455000000000001
20,0.8665,0.34650000000000003,0.6875,0.2935,0.2255,0.8305,0.7044999999999999,0.6615,0.6495,0.6265000000000001,0.6154999999999999
21,0.7785,0.7925,0.3005,0.2615,0.7044999999999999,0.1295,0.8825000000000001,0.7135,0.10250000000000001,0.1975,0.7865
22,0.7915000000000001,0.0025,0.7765,0.8585,0.8215000000000001,0.0675,0.7865,0.4315,0.6174999999999999,0.010499999999999999,0.5085
23,0.9944999999999999,0.2485,0.9635,0.9125000000000001,0.5235000000000001,0.8145,0.4015,0.025500000000000002,0.9744999999999999,0.9744999999999999,0.9664999999999999
24,0.7955000000000001,0.6975,0.2655,0.7615000000000001,0.3335,0.5615000000000001,0.4855,0.1485,0.8155000000000001,0.10250000000000001,0.6595
25,0.7064999999999999,0.23650000000000002,0.3955,0.17250000000000001,0.6915,0.7324999999999999,0.2985,0.7905,0.9355,0.9225000000000001,0.2635
26,0.14250000000000002,0.1235,0.4305,0.1955,0.7275,0.0345,0.5735000000000001,0.3605,0.5235000000000001,0.2495,0.2175
27,0.2695,0.5805,0.8494999999999999,0.4835,0.4585,0.6065,0.6205,0.035500000000000004,0.7295,0.3245,0.20550000000000002
28,0.7095,0.9515,0.3675,0.5774999999999999,0.20850000000000002,0.7535000000000001,0.8815,0.3715,0.6535,0.7845,0.0655
29,0.9995,0.2235,0.7244999999999999,0.2235,0.5365,0.4555,0.6214999999999999,0.9575,0.7495,0.1655,0.7104999999999999
30,0.6725000000000001,0.7344999999999999,0.0005,0.6355,0.3685,0.7945,0.3985,0.9375,0.6225,0.9904999999999999,0.7805
31,0.47250000000000003,0.0125,0.9195,0.7565,0.9875,0.5165,0.8235000000000001,0.9265000000000001,0.0245,0.5914999999999999,0.8654999999999999
32,0.7235,0.6485000000000001,0.6265000000000001,0.8425,0.0955,0.5215000000000001,0.7755000000000001,0.9695,0.0475,0.5954999999999999,0.3365
33,0.4825,0.1115,0.7835000000000001,0.9315,0.1375,0.0975,0.1345,0.0495,0.47750000000000004,0.0565,0.2125
34,0.4245,0.8025,0.4955,0.3955,0.0645,0.7135,0.0605,0.5675000000000001,0.28150000000000003,0.9495,0.8445
35,0.9355,0.4645,0.9235,0.6545000000000001,0.3015,0.4815,0.4215,0.0905,0.5035000000000001,0.8935,0.0895
36,0.6635,0.9285000000000001,0.8195000000000001,0.0695,0.0805,0.8165,0.8454999999999999,0.9795,0.1245,0.5525,0.1515
37,0.3975,0.1505,0.5675000000000001,0.28550000000000003,0.0155,0.1135,0.9804999999999999,0.1515,0.7655000000000001,0.9195,0.6395
38,0.4325,0.9365000000000001,0.0075,0.6825000000000001,0.7495,0.7625,0.1645,0.9565000000000001,0.7104999999999999,0.4655,0.3405
39,0.0445,0.8734999999999999,0.0995,0.0565,0.0415,0.8855,0.1215,0.2245,0.9025000000000001,0.9045000000000001,0.4475
40,0.3245,0.5934999999999999,0.7475,0.6835,0.5345,0.4215,0.0485,0.4965,0.0125,0.5215000000000001,0.2945
41,0.7444999999999999,0.40650000000000003,0.0015,0.7444999999999999,0.0035,0.4835,0.4975,0.3155,0.8514999999999999,0.4955,0.0635
42,0.9955,0.3265,0.6625000000000001,0.0795,0.7775000000000001,0.9795,0.3185,0.2635,0.7025000000000001,0.6014999999999999,0.5685
