,nTrends,nFunds,liq,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.9604999999999999,0.1685,0.0735,0.9365000000000001,0.1495,0.0595,0.2575,0.2025,0.4505,0.7925
1,0.1845,0.9924999999999999,0.1085,0.2665,0.1375,0.5145,0.6685000000000001,0.1255,0.6915,0.5105
2,0.0805,0.4975,0.9115,0.7515000000000001,0.7905,0.4185,0.4445,0.9735,0.3905,0.7725
3,0.5355000000000001,0.8295000000000001,0.1405,0.8334999999999999,0.5135000000000001,0.3235,0.8305,0.8454999999999999,0.5195000000000001,0.6205
4,0.8025,0.0995,0.8845000000000001,0.9664999999999999,0.6845000000000001,0.5255000000000001,0.1845,0.4505,0.35050000000000003,0.8765000000000001
5,0.9735,0.28650000000000003,0.5185,0.9265000000000001,0.9475,0.47450000000000003,0.4985,0.2735,0.009500000000000001,0.3045
6,0.3795,0.1625,0.9265000000000001,0.5375000000000001,0.8855,0.5405,0.2545,0.6615,0.7215,0.1365
7,0.6615,0.2885,0.3595,0.0025,0.7755000000000001,0.2025,0.3915,0.1535,0.1915,0.0225
8,0.5695000000000001,0.4525,0.8414999999999999,0.8865000000000001,0.2935,0.2445,0.8045,0.1905,0.6034999999999999,0.3815
9,0.6925000000000001,0.1825,0.8005,0.3815,0.7985,0.0415,0.025500000000000002,0.7835000000000001,0.6515,0.2505
10,0.3875,0.4385,0.5205,0.7865,0.1795,0.1685,0.3595,0.5645,0.34950000000000003,0.4475
11,0.9435,0.1305,0.8465,0.3675,0.3255,0.28350000000000003,0.2705,0.8135000000000001,0.8925000000000001,0.7025000000000001
12,0.1925,0.0035,0.9664999999999999,0.5874999999999999,0.9675,0.5585,0.3215,0.0995,0.9835,0.4625
13,0.8685,0.0405,0.3815,0.47550000000000003,0.7044999999999999,0.3815,0.8594999999999999,0.8334999999999999,0.052500000000000005,0.3075
14,0.8734999999999999,0.6185,0.8815,0.0795,0.8875,0.6114999999999999,0.46950000000000003,0.6415,0.7484999999999999,0.4855
15,0.2575,0.6134999999999999,0.010499999999999999,0.6835,0.7005000000000001,0.2155,0.0625,0.3185,0.7955000000000001,0.4185
16,0.4025,0.17250000000000001,0.1565,0.3435,0.2025,0.7204999999999999,0.5725,0.2015,0.7735000000000001,0.1635
17,0.5794999999999999,0.8055000000000001,0.8065,0.1065,0.4595,0.2105,0.8885000000000001,0.5894999999999999,0.8485,0.8315000000000001
18,0.8245,0.7115,0.2805,0.4375,0.5894999999999999,0.0385,0.6074999999999999,0.5105,0.3025,0.4345
19,0.0785,0.4825,0.5515000000000001,0.5675000000000001,0.4585,0.5325,0.7975000000000001,0.2125,0.3105,0.6345000000000001
20,0.4635,0.8975,0.7545,0.1985,0.8654999999999999,0.2545,0.9675,0.7104999999999999,0.40850000000000003,0.2805
21,0.1805,0.2995,0.2765,0.17450000000000002,0.8345,0.5115000000000001,0.2615,0.5535000000000001,0.1865,0.2235
22,0.4355,0.41450000000000004,0.47350000000000003,0.6355,0.0395,0.7505,0.1315,0.7505,0.2325,0.3215
23,0.8175000000000001,0.28350000000000003,0.2945,0.8385,0.6174999999999999,0.4645,0.4375,0.9864999999999999,0.035500000000000004,0.4875
24,0.3035,0.6855,0.6425000000000001,0.47450000000000003,0.9535,0.6725000000000001,0.0615,0.47150000000000003,0.6265000000000001,0.4045
25,0.9975,0.6065,0.5245,0.7665,0.5395000000000001,0.7995000000000001,0.7484999999999999,0.2645,0.5745,0.3545
26,0.2665,0.0235,0.9535,0.1795,0.7355,0.6845000000000001,0.0425,0.2145,0.8045,0.1645
27,0.5045,0.4905,0.1665,0.4585,0.0875,0.1095,0.7555000000000001,0.0825,0.0655,0.9245000000000001
28,0.9804999999999999,0.9635,0.5435000000000001,0.5715000000000001,0.8805000000000001,0.46950000000000003,0.7175,0.2775,0.9445000000000001,0.1865
29,0.6855,0.4175,0.2955,0.6185,0.7545,0.4605,0.17250000000000001,0.8574999999999999,0.9335,0.7955000000000001
30,0.7955000000000001,0.14350000000000002,0.6445000000000001,0.9955,0.7615000000000001,0.9315,0.7224999999999999,0.7415,0.8195000000000001,0.2965
31,0.6475,0.9075,0.0695,0.3845,0.9025000000000001,0.6585000000000001,0.6255,0.9675,0.5025,0.5765
32,0.0915,0.2435,0.2265,0.5565,0.2655,0.7865,0.0075,0.052500000000000005,0.9235,0.1875
33,0.1345,0.6214999999999999,0.5735000000000001,0.5245,0.4895,0.9295,0.2295,0.9285000000000001,0.5755000000000001,0.2025
34,0.9915,0.1705,0.9245000000000001,0.3165,0.5595000000000001,0.1755,0.4845,0.10450000000000001,0.6835,0.7484999999999999
35,0.8445,0.3925,0.2905,0.7495,0.0665,0.8075000000000001,0.0545,0.5705,0.7335,0.5945
36,0.3755,0.9185000000000001,0.1375,0.20550000000000002,0.7625,0.4815,0.5765,0.0975,0.7025000000000001,0.5965
37,0.7424999999999999,0.9515,0.2745,0.6345000000000001,0.4935,0.3805,0.5185,0.9604999999999999,0.6225,0.40850000000000003
38,0.0965,0.1615,0.2935,0.8574999999999999,0.1615,0.1155,0.23750000000000002,0.8445,0.6074999999999999,0.3985
39,0.1005,0.7945,0.5785,0.0645,0.3375,0.4215,0.6655,0.9345000000000001,0.6655,0.4175
40,0.0075,0.2585,0.4585,0.6985000000000001,0.6335,0.7905,0.8514999999999999,0.5675000000000001,0.3745,0.3995
41,0.9015,0.1385,0.9355,0.3595,0.2765,0.7084999999999999,0.0325,0.5585,0.0545,0.3025
42,0.6214999999999999,0.3045,0.5985,0.6635,0.9165000000000001,0.5465,0.6715,0.1005,0.47550000000000003,0.8674999999999999
43,0.3865,0.4575,0.0545,0.7144999999999999,0.8465,0.6165,0.9804999999999999,0.4165,0.14350000000000002,0.1665
44,0.7995000000000001,0.8385,0.4595,0.1365,0.3095,0.1875,0.6855,0.2565,0.2935,0.3835
45,0.5525,0.1675,0.8205,0.5225,0.5285,0.8165,0.4055,0.3895,0.5785,0.41450000000000004
46,0.9355,0.3715,0.6655,0.7164999999999999,0.7064999999999999,0.4175,0.9695,0.9585000000000001,0.9355,0.6005
47,0.11750000000000001,0.7665,0.7845,0.8085,0.1345,0.9395,0.5555000000000001,0.6655,0.0125,0.7364999999999999
48,0.2485,0.5235000000000001,0.4895,0.0655,0.8485,0.6034999999999999,0.2495,0.2485,0.9475,0.8325
49,0.0955,0.34950000000000003,0.6205,0.4815,0.1935,0.1085,0.3635,0.5175000000000001,0.036500000000000005,0.7745
