,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.8465,0.2795,0.6755,0.7104999999999999,0.4425,0.9475,0.4225,0.3325,0.0175,0.6455,0.6245
1,0.5985,0.6265000000000001,0.5195000000000001,0.7645,0.3755,0.7195,0.3595,0.4475,0.1715,0.4815,0.1875
2,0.9635,0.8825000000000001,0.4545,0.7855000000000001,0.4045,0.5335000000000001,0.5405,0.5575000000000001,0.5035000000000001,0.9635,0.7044999999999999
3,0.5605,0.0295,0.0785,0.5575000000000001,0.3915,0.7965,0.6645000000000001,0.34450000000000003,0.5894999999999999,0.6535,0.4915
4,0.3275,0.2435,0.8265,0.1345,0.8875,0.9105000000000001,0.4275,0.8915,0.8454999999999999,0.6815,0.4975
5,0.1475,0.2005,0.7825,0.5765,0.1605,0.3805,0.9575,0.9595,0.6465000000000001,0.3615,0.2605
6,0.4495,0.7895000000000001,0.5585,0.4265,0.3705,0.8245,0.9035,0.5845,0.40750000000000003,0.0485,0.2635
7,0.7395,0.9445000000000001,0.6125,0.8365,0.9495,0.41350000000000003,0.010499999999999999,0.2445,0.6375,0.0315,0.0535
8,0.2005,0.4615,0.14150000000000001,0.2715,0.5205,0.8354999999999999,0.41450000000000004,0.6805000000000001,0.7095,0.3665,0.3895
9,0.1835,0.5335000000000001,0.1265,0.3705,0.9525000000000001,0.9365000000000001,0.5075000000000001,0.3815,0.1965,0.2235,0.4955
10,0.8494999999999999,0.7475,0.9635,0.0035,0.9055,0.2665,0.0075,0.9125000000000001,0.1765,0.4205,0.1085
11,0.23850000000000002,0.8245,0.6375,0.3535,0.7935000000000001,0.5395000000000001,0.5725,0.7484999999999999,0.4535,0.2945,0.0455
12,0.1885,0.8935,0.3095,0.8625,0.1085,0.2305,0.2135,0.3885,0.1515,0.5165,0.17350000000000002
13,0.6615,0.0545,0.28350000000000003,0.9215,0.1465,0.0395,0.1145,0.5235000000000001,0.0635,0.2205,0.8835
14,0.2795,0.5965,0.4475,0.0625,0.7885,0.6855,0.5255000000000001,0.0125,0.7175,0.5834999999999999,0.9275
15,0.7284999999999999,0.0985,0.28750000000000003,0.7965,0.41050000000000003,0.1055,0.9664999999999999,0.4985,0.5885,0.8885000000000001,0.0875
16,0.0375,0.0625,0.3985,0.9195,0.4255,0.8765000000000001,0.6065,0.2745,0.47650000000000003,0.0005,0.1355
17,0.4675,0.7755000000000001,0.2335,0.2405,0.6845000000000001,0.0295,0.0475,0.2655,0.3075,0.2185,0.4515
18,0.1455,0.006500000000000001,0.2765,0.47950000000000004,0.9155,0.1155,0.6255,0.5725,0.20750000000000002,0.0195,0.7344999999999999
19,0.3765,0.8965000000000001,0.0595,0.3765,0.0885,0.7164999999999999,0.3985,0.1705,0.3995,0.8795,0.5095000000000001
20,0.9205000000000001,0.0205,0.4485,0.9465000000000001,0.7035,0.5525,0.7104999999999999,0.7545,0.2125,0.6655,0.8815
21,0.7655000000000001,0.7985,0.9764999999999999,0.5785,0.6134999999999999,0.1085,0.3305,0.7384999999999999,0.0045000000000000005,0.7035,0.2505
22,0.4865,0.4575,0.5295000000000001,0.9295,0.7184999999999999,0.6185,0.34750000000000003,0.8285,0.9844999999999999,0.5145,0.5235000000000001
23,0.7985,0.7865,0.6045,0.7255,0.34550000000000003,0.5805,0.7064999999999999,0.1965,0.8165,0.5035000000000001,0.9015
24,0.7304999999999999,0.2675,0.1475,0.8975,0.7044999999999999,0.9215,0.47850000000000004,0.8305,0.0775,0.0535,0.1945
25,0.5675000000000001,0.2425,0.5345,0.1955,0.0395,0.0465,0.6445000000000001,0.1835,0.6695,0.5325,0.1195
26,0.8315000000000001,0.3525,0.1935,0.2305,0.3005,0.9635,0.1885,0.7525,0.7075,0.8474999999999999,0.9465000000000001
27,0.2565,0.0895,0.8634999999999999,0.6305000000000001,0.7745,0.2535,0.9924999999999999,0.4575,0.1485,0.4275,0.5345
28,0.4505,0.7955000000000001,0.28150000000000003,0.8334999999999999,0.0345,0.5255000000000001,0.5515000000000001,0.7765,0.6735,0.9844999999999999,0.5535000000000001
29,0.34650000000000003,0.2565,0.9315,0.1765,0.8815,0.4245,0.9955,0.34850000000000003,0.4555,0.3085,0.9445000000000001
30,0.9475,0.3385,0.8945000000000001,0.5195000000000001,0.8755,0.2265,0.4495,0.11750000000000001,0.35050000000000003,0.2465,0.8574999999999999
31,0.0955,0.47050000000000003,0.4985,0.7484999999999999,0.2025,0.8155000000000001,0.6535,0.5945,0.5605,0.3175,0.07050000000000001
32,0.2605,0.9165000000000001,0.0935,0.6114999999999999,0.5395000000000001,0.4805,0.5275000000000001,0.4625,0.7124999999999999,0.5345,0.7395
33,0.9604999999999999,0.6114999999999999,0.8685,0.0345,0.34750000000000003,0.40950000000000003,0.6094999999999999,0.4455,0.0425,0.28350000000000003,0.1525
34,0.8085,0.3415,0.1215,0.3365,0.9355,0.28150000000000003,0.3865,0.2025,0.14450000000000002,0.7725,0.6335
35,0.5655000000000001,0.4215,0.6094999999999999,0.1355,0.7635000000000001,0.3135,0.4505,0.2605,0.5095000000000001,0.5765,0.9804999999999999
36,0.14150000000000001,0.0345,0.5235000000000001,0.41350000000000003,0.2165,0.7825,0.6395,0.6755,0.5834999999999999,0.7975000000000001,0.9055
37,0.4825,0.8465,0.41450000000000004,0.1635,0.9575,0.9744999999999999,0.9744999999999999,0.3995,0.4255,0.4955,0.9185000000000001
38,0.1305,0.0495,0.4605,0.8654999999999999,0.6065,0.9675,0.4305,0.47050000000000003,0.1555,0.1825,0.6105
39,0.4985,0.3995,0.1255,0.8945000000000001,0.6415,0.7665,0.5555000000000001,0.4305,0.8785000000000001,0.9975,0.3205
40,0.34450000000000003,0.6935,0.1705,0.051500000000000004,0.41450000000000004,0.7885,0.5185,0.8734999999999999,0.4965,0.4855,0.2735
41,0.8055000000000001,0.3405,0.0655,0.6145,0.4895,0.2795,0.1135,0.2315,0.8285,0.4945,0.5575000000000001
42,0.3945,0.1055,0.7775000000000001,0.3345,0.0075,0.3345,0.4615,0.1055,0.47350000000000003,0.3195,0.1925
43,0.6595,0.5525,0.7324999999999999,0.6805000000000001,0.8955,0.6835,0.5285,0.9995,0.8345,0.1005,0.8734999999999999
44,0.3525,0.1875,0.8285,0.8145,0.6315,0.5865,0.4665,0.0155,0.4665,0.3405,0.2515
45,0.5885,0.2595,0.8465,0.7985,0.2505,0.0505,0.20550000000000002,0.0205,0.6905000000000001,0.5455000000000001,0.8434999999999999
46,0.7175,0.9724999999999999,0.5425,0.4815,0.2735,0.8955,0.2305,0.5894999999999999,0.6295,0.8945000000000001,0.0085
47,0.6245,0.4305,0.8255000000000001,0.6245,0.6295,0.8645,0.3435,0.5665,0.2495,0.9155,0.20750000000000002
48,0.5545,0.3005,0.5505,0.7084999999999999,0.1155,0.3325,0.6205,0.9235,0.0415,0.2305,0.4605
49,0.1265,0.2325,0.4865,0.2125,0.28750000000000003,0.9924999999999999,0.5905,0.6074999999999999,0.1335,0.1545,0.0025
50,0.1395,0.0125,0.7115,0.3095,0.0195,0.20750000000000002,0.8205,0.3685,0.0375,0.4575,0.0905
51,0.8855,0.3635,0.9115,0.0975,0.7675000000000001,0.41450000000000004,0.0505,0.34650000000000003,0.1225,0.8414999999999999,0.2975
52,0.0935,0.9695,0.5275000000000001,0.40850000000000003,0.14350000000000002,0.7975000000000001,0.9784999999999999,0.6585000000000001,0.3755,0.4375,0.1655
53,0.5335000000000001,0.8035000000000001,0.7735000000000001,0.5685,0.7104999999999999,0.1985,0.6925000000000001,0.0855,0.10450000000000001,0.6895,0.3865
54,0.9125000000000001,0.2455,0.8295000000000001,0.6335,0.8545,0.3605,0.1155,0.6065,0.34650000000000003,0.1865,0.3655
55,0.5814999999999999,0.10250000000000001,0.1855,0.7175,0.3985,0.2175,0.3085,0.9205000000000001,0.1135,0.9085000000000001,0.8465
56,0.7675000000000001,0.7335,0.6345000000000001,0.3185,0.1705,0.1315,0.6285000000000001,0.4275,0.5695000000000001,0.9065000000000001,0.6925000000000001
57,0.8245,0.3165,0.4305,0.7605,0.2335,0.7455,0.2335,0.0785,0.8085,0.2175,0.1865
58,0.2615,0.3335,0.9025000000000001,0.7765,0.7755000000000001,0.4975,0.4425,0.0945,0.11850000000000001,0.9205000000000001,0.2005
59,0.4835,0.7845,0.1575,0.2485,0.5715000000000001,0.7835000000000001,0.2445,0.7424999999999999,0.025500000000000002,0.0955,0.5725
60,0.1235,0.4265,0.8365,0.4575,0.8305,0.7515000000000001,0.7745,0.6355,0.8674999999999999,0.7615000000000001,0.0625
61,0.6335,0.4815,0.7645,0.1975,0.3695,0.9445000000000001,0.1325,0.8445,0.7595000000000001,0.7495,0.5135000000000001
62,0.3825,0.7965,0.8195000000000001,0.1245,0.8155000000000001,0.2275,0.051500000000000004,0.7775000000000001,0.4505,0.6475,0.3605
63,0.7695000000000001,0.3255,0.1505,0.0955,0.1715,0.7545,0.9195,0.9535,0.4825,0.3765,0.3335
64,0.8095000000000001,0.9025000000000001,0.0085,0.1315,0.3025,0.5115000000000001,0.9755,0.40750000000000003,0.7475,0.7905,0.1685
65,0.7135,0.3535,0.5665,0.7615000000000001,0.4605,0.7745,0.6615,0.3175,0.6975,0.5865,0.47150000000000003
66,0.5505,0.5195000000000001,0.8115000000000001,0.1615,0.14250000000000002,0.8434999999999999,0.0595,0.6905000000000001,0.1305,0.5305,0.5065
67,0.0235,0.1205,0.4205,0.1165,0.0375,0.8295000000000001,0.6225,0.2285,0.28450000000000003,0.1295,0.9724999999999999
68,0.5735000000000001,0.8315000000000001,0.14250000000000002,0.35050000000000003,0.5475000000000001,0.0755,0.8334999999999999,0.1365,0.9935,0.3145,0.8875
69,0.4295,0.0855,0.1135,0.7404999999999999,0.1635,0.3915,0.1245,0.5265,0.2975,0.0395,0.4485
70,0.8554999999999999,0.0445,0.3395,0.5515000000000001,0.7195,0.3535,0.8995,0.0905,0.1985,0.5175000000000001,0.2195
71,0.7495,0.9755,0.0195,0.3965,0.7785,0.0475,0.2315,0.7795000000000001,0.7785,0.2415,0.6855
72,0.3325,0.9325000000000001,0.8505,0.3285,0.1325,0.8315000000000001,0.0735,0.5025,0.2885,0.4445,0.7865
73,0.1635,0.9425000000000001,0.2305,0.6545000000000001,0.5105,0.4455,0.9255,0.7865,0.3945,0.2925,0.3305
74,0.8965000000000001,0.3945,0.3545,0.036500000000000005,0.6645000000000001,0.1095,0.4825,0.3525,0.6154999999999999,0.6645000000000001,0.6625000000000001
75,0.4425,0.6535,0.7755000000000001,0.23750000000000002,0.2405,0.7775000000000001,0.6555,0.2505,0.8645,0.1325,0.4055
76,0.3735,0.3875,0.4855,0.2895,0.8845000000000001,0.7685,0.3755,0.6265000000000001,0.4455,0.3035,0.4645
77,0.35150000000000003,0.0615,0.8835,0.6985000000000001,0.1335,0.6435,0.1625,0.9465000000000001,0.4895,0.7324999999999999,0.2165
78,0.9675,0.7645,0.7955000000000001,0.7315,0.17350000000000002,0.1565,0.14250000000000002,0.0875,0.8775,0.2405,0.6975
79,0.6145,0.5275000000000001,0.8145,0.5555000000000001,0.1565,0.4605,0.7025000000000001,0.7344999999999999,0.1775,0.7364999999999999,0.2595
80,0.9085000000000001,0.9345000000000001,0.3615,0.0215,0.9775,0.6154999999999999,0.8215000000000001,0.5155000000000001,0.2565,0.1835,0.2095
81,0.9025000000000001,0.9045000000000001,0.2535,0.2695,0.9215,0.2985,0.6185,0.0535,0.0445,0.3965,0.6385000000000001
82,0.5115000000000001,0.4825,0.6465000000000001,0.1525,0.7795000000000001,0.23550000000000001,0.3145,0.2425,0.34950000000000003,0.7355,0.4855
83,0.7895000000000001,0.1995,0.7765,0.0815,0.0835,0.2095,0.4655,0.006500000000000001,0.47150000000000003,0.6715,0.8755
84,0.6875,0.2695,0.7805,0.4805,0.8534999999999999,0.1715,0.4215,0.6925000000000001,0.5245,0.3295,0.2265
85,0.6355,0.17350000000000002,0.7335,0.6515,0.8925000000000001,0.5195000000000001,0.9835,0.5805,0.2955,0.3545,0.3975
86,0.1485,0.7555000000000001,0.6955,0.9635,0.3925,0.1535,0.9855,0.2215,0.1355,0.1575,0.6725000000000001
87,0.7025000000000001,0.9125000000000001,0.7215,0.9455,0.4175,0.5725,0.7495,0.9615,0.47250000000000003,0.0115,0.2295
88,0.5725,0.8945000000000001,0.4905,0.8865000000000001,0.5725,0.7005000000000001,0.0745,0.5365,0.9964999999999999,0.0825,0.1215
89,0.9664999999999999,0.6695,0.9175,0.10250000000000001,0.6705000000000001,0.0615,0.1985,0.6094999999999999,0.7655000000000001,0.014499999999999999,0.6765000000000001
90,0.9455,0.4285,0.2495,0.6395,0.8775,0.8385,0.8745,0.1105,0.2615,0.7075,0.9895
91,0.4875,0.7375,0.4025,0.5865,0.6585000000000001,0.6925000000000001,0.8175000000000001,0.7605,0.6425000000000001,0.28250000000000003,0.8155000000000001
