,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.3195,0.8835,0.6985000000000001,0.1405,0.1815,0.3725,0.9485000000000001,0.4975,0.0695,0.7275,0.1625
1,0.1495,0.0295,0.4415,0.8835,0.4685,0.5415000000000001,0.6114999999999999,0.9555,0.3615,0.9415,0.4395
2,0.5985,0.8534999999999999,0.5814999999999999,0.7705,0.8545,0.6895,0.4935,0.2315,0.9385000000000001,0.1495,0.8005
3,0.0055,0.8394999999999999,0.5945,0.9875,0.5095000000000001,0.5465,0.8545,0.8694999999999999,0.28650000000000003,0.7464999999999999,0.5245
4,0.4055,0.41550000000000004,0.2485,0.2605,0.8045,0.28650000000000003,0.9635,0.6285000000000001,0.8365,0.5515000000000001,0.34950000000000003
5,0.7665,0.6575,0.2775,0.3525,0.0925,0.1055,0.0775,0.1925,0.7865,0.2515,0.3565
6,0.1315,0.7795000000000001,0.3675,0.1315,0.7324999999999999,0.34650000000000003,0.3725,0.3265,0.9335,0.47550000000000003,0.8965000000000001
7,0.7095,0.3895,0.0285,0.8734999999999999,0.3025,0.5595000000000001,0.5685,0.41050000000000003,0.3605,0.8394999999999999,0.1245
8,0.5205,0.1785,0.8585,0.1215,0.4625,0.34450000000000003,0.28150000000000003,0.2275,0.7945,0.4355,0.7404999999999999
9,0.5635000000000001,0.5305,0.3365,0.0785,0.0465,0.9205000000000001,0.23650000000000002,0.9465000000000001,0.6455,0.6615,0.7375
10,0.3595,0.4175,0.9924999999999999,0.1825,0.8315000000000001,0.5695000000000001,0.8155000000000001,0.7665,0.1895,0.2915,0.4915
11,0.2435,0.3785,0.1665,0.9395,0.8085,0.9975,0.2925,0.10250000000000001,0.8255000000000001,0.5405,0.3595
12,0.4035,0.7075,0.6535,0.9315,0.7695000000000001,0.5865,0.1765,0.2435,0.47250000000000003,0.3555,0.6655
13,0.7575000000000001,0.8005,0.6825000000000001,0.3415,0.9365000000000001,0.0775,0.2645,0.3545,0.9355,0.6145,0.7304999999999999
14,0.9595,0.0475,0.47150000000000003,0.0845,0.1015,0.5515000000000001,0.4025,0.23450000000000001,0.7575000000000001,0.8895,0.47250000000000003
15,0.6125,0.7404999999999999,0.5525,0.5845,0.7455,0.6985000000000001,0.8925000000000001,0.7204999999999999,0.7344999999999999,0.4525,0.7264999999999999
16,0.3895,0.6415,0.7955000000000001,0.0825,0.026500000000000003,0.7715000000000001,0.6795,0.9664999999999999,0.1875,0.0375,0.0295
17,0.025500000000000002,0.1075,0.3205,0.0675,0.4005,0.4515,0.9305000000000001,0.8614999999999999,0.3735,0.1765,0.3185
18,0.6455,0.6915,0.0115,0.0685,0.0435,0.2725,0.5745,0.4475,0.9915,0.9265000000000001,0.9035
19,0.2755,0.9065000000000001,0.8235000000000001,0.28450000000000003,0.2095,0.8665,0.4555,0.0975,0.8965000000000001,0.3305,0.5465
20,0.036500000000000005,0.7895000000000001,0.6315,0.7064999999999999,0.4035,0.8454999999999999,0.7765,0.7995000000000001,0.5255000000000001,0.2555,0.9844999999999999
21,0.7284999999999999,0.5715000000000001,0.4285,0.3665,0.2505,0.3435,0.5545,0.8195000000000001,0.1935,0.5905,0.3045
22,0.0475,0.5475000000000001,0.4855,0.4885,0.17350000000000002,0.7355,0.6905000000000001,0.2805,0.7025000000000001,0.8995,0.2465
23,0.9135,0.6855,0.3305,0.4335,0.6214999999999999,0.1335,0.5255000000000001,0.0835,0.2895,0.0175,0.4935
24,0.47250000000000003,0.2205,0.5954999999999999,0.3325,0.010499999999999999,0.8855,0.9295,0.2495,0.0245,0.2585,0.1145
25,0.2625,0.4875,0.2245,0.8935,0.7484999999999999,0.8605,0.7135,0.5715000000000001,0.1585,0.7315,0.1205
26,0.34650000000000003,0.6185,0.7075,0.5785,0.5575000000000001,0.8755,0.0605,0.3655,0.7084999999999999,0.2445,0.2005
27,0.2195,0.11850000000000001,0.9824999999999999,0.5315000000000001,0.9475,0.3135,0.8175000000000001,0.1535,0.0825,0.6825000000000001,0.7435
28,0.5735000000000001,0.0505,0.7815000000000001,0.7395,0.7785,0.5495000000000001,0.7755000000000001,0.1605,0.34850000000000003,0.6315,0.6054999999999999
29,0.3875,0.4305,0.7965,0.0315,0.3595,0.5255000000000001,0.9005000000000001,0.5525,0.2595,0.9175,0.0045000000000000005
30,0.40650000000000003,0.4905,0.1825,0.6465000000000001,0.9255,0.9844999999999999,0.8505,0.2715,0.6005,0.6565000000000001,0.3145
31,0.9245000000000001,0.3105,0.0345,0.1145,0.5245,0.2455,0.14150000000000001,0.8895,0.0615,0.5385,0.2235
32,0.6625000000000001,0.9555,0.9844999999999999,0.7335,0.9485000000000001,0.0995,0.4335,0.6245,0.3165,0.7545,0.11850000000000001
33,0.20550000000000002,0.7865,0.1135,0.4315,0.4045,0.6675,0.7475,0.035500000000000004,0.7324999999999999,0.6935,0.8845000000000001
34,0.3185,0.2245,0.5505,0.0635,0.3635,0.6595,0.2895,0.41450000000000004,0.5885,0.013500000000000002,0.9395
35,0.2675,0.8105,0.9155,0.8405,0.5085,0.3415,0.4885,0.0455,0.8215000000000001,0.4535,0.5615000000000001
36,0.1605,0.6325000000000001,0.1205,0.6915,0.7415,0.7175,0.0285,0.3625,0.9755,0.5874999999999999,0.5345
37,0.1565,0.6054999999999999,0.5874999999999999,0.1605,0.7935000000000001,0.6285000000000001,0.8425,0.9215,0.4375,0.2105,0.3675
38,0.0205,0.9515,0.5205,0.035500000000000004,0.9815,0.0985,0.7324999999999999,0.2415,0.6405000000000001,0.4385,0.4405
39,0.6355,0.6174999999999999,0.7745,0.9655,0.2155,0.5645,0.7665,0.7244999999999999,0.3905,0.3635,0.3305
40,0.6365000000000001,0.6335,0.3975,0.2705,0.036500000000000005,0.0735,0.9815,0.8414999999999999,0.1965,0.0395,0.2765
41,0.0015,0.4195,0.3175,0.1755,0.8075000000000001,0.5045,0.5945,0.1105,0.8445,0.10450000000000001,0.0495
42,0.1245,0.2895,0.2585,0.3105,0.6045,0.8634999999999999,0.7725,0.7575000000000001,0.1405,0.8835,0.3905
43,0.8155000000000001,0.9575,0.1795,0.6085,0.14350000000000002,0.5015000000000001,0.9205000000000001,0.9695,0.6585000000000001,0.41150000000000003,0.9185000000000001
44,0.7925,0.34750000000000003,0.0395,0.6165,0.9975,0.1855,0.9515,0.5305,0.1395,0.07050000000000001,0.4215
45,0.7055,0.8614999999999999,0.2195,0.3235,0.2915,0.3625,0.7095,0.3645,0.4235,0.41450000000000004,0.6375
46,0.3325,0.9085000000000001,0.5905,0.1295,0.0915,0.7735000000000001,0.4225,0.9764999999999999,0.1135,0.0845,0.5025
47,0.2665,0.6985000000000001,0.1395,0.6425000000000001,0.0795,0.4555,0.7275,0.9984999999999999,0.3245,0.0025,0.7115
48,0.23850000000000002,0.8485,0.1085,0.4625,0.7084999999999999,0.7685,0.08650000000000001,0.1335,0.5874999999999999,0.3035,0.8714999999999999
49,0.0165,0.6965000000000001,0.5965,0.2975,0.9724999999999999,0.1965,0.1915,0.0815,0.7515000000000001,0.4945,0.9065000000000001
50,0.2495,0.0855,0.9205000000000001,0.2105,0.8625,0.6134999999999999,0.4965,0.9205000000000001,0.6975,0.7264999999999999,0.3425
51,0.0275,0.1905,0.7755000000000001,0.8614999999999999,0.9345000000000001,0.0555,0.8565,0.8145,0.5745,0.1145,0.4005
52,0.28250000000000003,0.9025000000000001,0.5275000000000001,0.9325000000000001,0.9915,0.8925000000000001,0.2685,0.8055000000000001,0.3585,0.8654999999999999,0.9485000000000001
53,0.6065,0.8734999999999999,0.0635,0.2315,0.7815000000000001,0.3295,0.6505000000000001,0.1205,0.6605000000000001,0.8975,0.3795
54,0.8165,0.5165,0.0775,0.5934999999999999,0.1585,0.3575,0.026500000000000003,0.0485,0.5814999999999999,0.6645000000000001,0.7755000000000001
55,0.9465000000000001,0.3125,0.1325,0.052500000000000005,0.0565,0.8195000000000001,0.1195,0.7404999999999999,0.9475,0.1085,0.5445
56,0.0375,0.3535,0.23450000000000001,0.8975,0.7215,0.4605,0.7144999999999999,0.3125,0.1275,0.8255000000000001,0.5135000000000001
57,0.2255,0.5755000000000001,0.6585000000000001,0.0925,0.8115000000000001,0.5285,0.3225,0.0615,0.8505,0.1335,0.1555
58,0.5015000000000001,0.3675,0.5125,0.6025,0.3305,0.5794999999999999,0.2275,0.7484999999999999,0.8045,0.3625,0.2325
59,0.3915,0.6925000000000001,0.34950000000000003,0.5065,0.2285,0.3565,0.9565000000000001,0.47050000000000003,0.8594999999999999,0.6405000000000001,0.2625
60,0.2565,0.1815,0.5475000000000001,0.2535,0.1875,0.7545,0.8865000000000001,0.0165,0.7264999999999999,0.0125,0.8345
61,0.2325,0.6905000000000001,0.8525,0.010499999999999999,0.5365,0.1645,0.4945,0.7715000000000001,0.6635,0.3105,0.2645
