,nTrends,nFunds,liq,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
0,0.3855,0.9405000000000001,0.1765,0.1155,0.8815,0.5045,0.8525,0.5645,0.0015,0.5115000000000001
1,0.6145,0.8525,0.8374999999999999,0.8865000000000001,0.7335,0.6285000000000001,0.7335,0.9844999999999999,0.1605,0.8185
2,0.1235,0.0395,0.2675,0.1585,0.0675,0.5954999999999999,0.20450000000000002,0.4505,0.1095,0.1235
3,0.2635,0.1935,0.9145000000000001,0.7015,0.0495,0.7505,0.9955,0.1575,0.8835,0.0915
4,0.7475,0.6865000000000001,0.8505,0.3365,0.2155,0.6945000000000001,0.0015,0.1935,0.20350000000000001,0.7635000000000001
5,0.1295,0.2495,0.6214999999999999,0.018500000000000003,0.4435,0.3965,0.9735,0.6445000000000001,0.2535,0.9835
6,0.5275000000000001,0.4275,0.6495,0.5175000000000001,0.1145,0.0315,0.3555,0.3285,0.5575000000000001,0.6154999999999999
7,0.0955,0.1655,0.2685,0.7845,0.0995,0.0435,0.0785,0.8434999999999999,0.6875,0.9515
8,0.0895,0.41250000000000003,0.8565,0.1225,0.8015000000000001,0.7164999999999999,0.1895,0.0085,0.4015,0.8554999999999999
9,0.0795,0.6575,0.6515,0.5075000000000001,0.0855,0.7224999999999999,0.4265,0.3855,0.7795000000000001,0.3865
10,0.5745,0.6725000000000001,0.11750000000000001,0.1695,0.0605,0.0565,0.0025,0.5914999999999999,0.5275000000000001,0.9155
11,0.0045000000000000005,0.7885,0.3845,0.9155,0.018500000000000003,0.6105,0.1615,0.41150000000000003,0.2095,0.1675
12,0.9724999999999999,0.4325,0.5505,0.5785,0.5874999999999999,0.6665000000000001,0.7665,0.2755,0.4295,0.17450000000000002
13,0.9435,0.8625,0.0285,0.5145,0.9675,0.8035000000000001,0.46950000000000003,0.7845,0.2795,0.4565
14,0.4535,0.9425000000000001,0.2915,0.2945,0.5585,0.20350000000000001,0.9055,0.47950000000000004,0.8765000000000001,0.6005
15,0.4625,0.3525,0.5765,0.4245,0.4345,0.2025,0.6805000000000001,0.4495,0.5845,0.9395
16,0.2485,0.7384999999999999,0.6275,0.0085,0.2925,0.0385,0.3965,0.7355,0.1535,0.41250000000000003
17,0.7435,0.9295,0.2695,0.1085,0.23550000000000001,0.006500000000000001,0.1345,0.9884999999999999,0.5055000000000001,0.025500000000000002
18,0.7025000000000001,0.3745,0.2755,0.3145,0.6675,0.2155,0.1645,0.3635,0.0915,0.23650000000000002
